"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","n"
"1205","Subject93","typepositive",418.166666666667,53.0245797777414,524.215826222149,312.117507111184,1,0,12
"1206","Subject93","typesuicide",458.083333333333,88.5504050946366,635.184143522607,280.98252314406,1,0,12
"1207","Subject94","typenegative",398.25,78.1433705674151,554.53674113483,241.96325886517,1,0,12
"1208","Subject94","typeneutral",564.833333333333,401.228303482134,1367.2899402976,-237.623273630935,1,0,12
"1209","Subject94","typepositive",422.833333333333,138.407720050931,699.648773435196,146.017893231471,0,0,12
"1210","Subject94","typesuicide",360.416666666667,72.3796283912857,505.175923449238,215.657409884095,0,0,12
"1211","Subject95","typenegative",431.166666666667,42.6802771852065,516.52722103708,345.806112296254,1,0,12
"1212","Subject95","typeneutral",438,56.7882830424472,551.576566084894,324.423433915106,0,0,12
"1213","Subject95","typepositive",400.166666666667,64.2605963435155,528.687859353698,271.645473979636,1,0,12
"1214","Subject95","typesuicide",429.166666666667,55.8729619654076,540.912590597482,317.420742735852,0,0,12
"1215","Subject96","typenegative",529.666666666667,183.589132840072,896.844932346811,162.488400986522,1,0,12
"1216","Subject96","typeneutral",510.833333333333,201.649936696486,914.133206726306,107.533459940361,1,0,12
"1217","Subject96","typepositive",442.25,132.064808470552,706.379616941104,178.120383058896,1,0,12
"1218","Subject96","typesuicide",437.5,123.896951316223,685.293902632446,189.706097367554,1,0,12
"1219","Subject98","typenegative",748.666666666667,353.502818127724,1455.67230292211,41.6610304112194,1,0,12
"1220","Subject98","typeneutral",533.583333333333,196.114743005829,925.812819344992,141.353847321675,1,0,12
"1221","Subject98","typepositive",643.5,177.525158268291,998.550316536582,288.449683463418,0,0,12
"1222","Subject98","typesuicide",694.75,291.626824118521,1278.00364823704,111.496351762959,0,0,12
"1223","Subject99","typenegative",445.166666666667,85.7860269755071,616.738720617681,273.594612715653,0,0,12
"1224","Subject99","typeneutral",485.666666666667,69.5378684711802,624.742403609027,346.590929724306,1,0,12
"1225","Subject99","typepositive",446.833333333333,98.4662686436632,643.76587062066,249.900796046007,0,0,12
"1226","Subject99","typesuicide",446.166666666667,64.4668108174253,575.100288301517,317.233045031816,0,0,12
