"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"657","Subject278","negative",311.3125,33.3960451750403,394.802612937601,227.822387062399,0,0,"Subject278","neutral",324.9375,39.0802059871746,422.638014967937,227.236985032063,0,0,"Subject278","positive",309.75,39.1552465620296,407.638116405074,211.861883594926,0,0,"Subject278","suicide",337.9375,49.6446959234653,462.049239808663,213.825760191337,0,0
"661","Subject279","negative",315.125,63.9852847666295,475.088211916574,155.161788083426,1,0,"Subject279","neutral",326.066666666667,84.3406923196175,536.91839746571,115.214935867623,1,0,"Subject279","positive",298.4,64.5487634052184,459.771908513046,137.028091486954,0,0,"Subject279","suicide",286.1875,32.3753378360752,367.125844590188,205.249155409812,0,0
"665","Subject28","negative",449.3125,315.313329615691,1237.59582403923,-338.970824039227,1,0,"Subject28","neutral",447.4375,135.552188596619,786.317971491547,108.557028508453,1,0,"Subject28","positive",428.333333333333,95.571713288778,667.262616555278,189.404050111388,1,0,"Subject28","suicide",418.125,92.250293585802,648.750733964505,187.499266035495,0,0
"669","Subject280","negative",384.625,59.4102965262195,533.150741315549,236.099258684451,0,0,"Subject280","neutral",395.1875,96.293453394645,635.921133486612,154.453866513388,1,0,"Subject280","positive",345.375,54.7660174439101,482.290043609775,208.459956390225,0,0,"Subject280","suicide",360.375,64.968582150657,522.796455376642,197.953544623358,0,0
"673","Subject281","negative",333.133333333333,39.7992581888275,432.631478805402,233.635187861265,0,0,"Subject281","neutral",346.6875,52.7759020134505,478.627255033626,214.747744966374,0,0,"Subject281","positive",347.875,45.6126809852991,461.906702463248,233.843297536752,0,0,"Subject281","suicide",343.375,55.6044063002205,482.386015750551,204.363984249449,0,0
"677","Subject283","negative",399.1875,111.984652966377,679.149132415944,119.225867584056,0,0,"Subject283","neutral",403.25,56.2026096665745,543.756524166436,262.743475833564,0,0,"Subject283","positive",400.625,102.421921481683,656.679803704207,144.570196295793,0,0,"Subject283","suicide",357.5625,50.0585906713323,482.708976678331,232.416023321669,0,0
"681","Subject284","negative",296.25,36.3235460823967,387.058865205992,205.441134794008,0,0,"Subject284","neutral",296.5,61.4448261993365,450.112065498341,142.887934501659,1,0,"Subject284","positive",294.533333333333,60.782829655688,446.490407472553,142.576259194113,1,0,"Subject284","suicide",317.666666666667,76.8148671125832,509.703834448125,125.629498885209,0,0
"685","Subject285","negative",403.8125,79.5254414218075,602.626103554519,204.998896445481,1,0,"Subject285","neutral",370.133333333333,69.7238088733649,544.442855516746,195.823811149921,0,0,"Subject285","positive",408.875,94.2117296306569,644.404324076642,173.345675923358,1,0,"Subject285","suicide",418.25,84.0979587544589,628.494896886147,208.005103113853,0,0
"689","Subject286","negative",427.25,85.7706243419039,641.67656085476,212.82343914524,0,0,"Subject286","neutral",499.4375,124.743987831077,811.297469577694,187.577530422306,0,0,"Subject286","positive",435.4,68.5000521376235,606.650130344059,264.149869655941,0,0,"Subject286","suicide",465.066666666667,160.402826242765,866.073732273579,64.0596010597541,1,0
"693","Subject287","negative",340.466666666667,91.4977491266211,569.211039483219,111.722293850114,0,0,"Subject287","neutral",316.266666666667,66.3082268831022,482.037233874422,150.496099458911,0,0,"Subject287","positive",333.6875,66.0824926386205,498.893731596551,168.481268403449,0,0,"Subject287","suicide",292.1875,60.890304373247,444.413260933118,139.961739066882,0,0
"697","Subject288","negative",338.625,48.1440546692943,458.985136673236,218.264863326764,0,0,"Subject288","neutral",339.25,62.3233503592353,495.058375898088,183.441624101912,1,0,"Subject288","positive",359.75,56.532586473054,501.081466182635,218.418533817365,0,0,"Subject288","suicide",338.625,29.2845237853262,411.836309463315,265.413690536685,0,0
"701","Subject289","negative",405.5625,94.3786478323708,641.509119580927,169.615880419073,1,0,"Subject289","neutral",376.125,55.3881756334328,514.595439083582,237.654560916418,0,0,"Subject289","positive",378.5,70.4670135595372,554.667533898843,202.332466101157,1,0,"Subject289","suicide",431.25,152.704289396205,813.010723490513,49.4892765094869,1,0
"705","Subject29","negative",438,87.7268487978452,657.317121994613,218.682878005387,0,0,"Subject29","neutral",498,157.56268593801,891.906714845025,104.093285154975,0,0,"Subject29","positive",493.875,114.501949453149,780.129873632872,207.620126367128,0,0,"Subject29","suicide",443.75,113.492290487063,727.480726217659,160.019273782341,0,0
"709","Subject290","negative",401.9375,44.3026993158054,512.694248289514,291.180751710486,0,0,"Subject290","neutral",410.2,72.6136547568214,591.734136892054,228.665863107946,1,0,"Subject290","positive",427.3125,83.8043107483141,636.823276870785,217.801723129215,0,0,"Subject290","suicide",460.266666666667,164.74199164003,872.121645766742,48.411687566591,1,0
"713","Subject291","negative",430.857142857143,114.655911413141,717.496921389995,144.21736432429,0,0,"Subject291","neutral",458.230769230769,103.992911494128,718.21304796609,198.248490495448,0,0,"Subject291","positive",493.545454545455,144.198033021511,854.040537099232,133.050371991677,0,0,"Subject291","suicide",425.833333333333,83.4700091304801,634.508356159533,217.158310507133,0,0
"717","Subject292","negative",400.75,47.2391080920601,518.84777023015,282.65222976985,0,1,"Subject292","neutral",425.3125,100.801930371728,677.31732592932,173.30767407068,1,0,"Subject292","positive",411.6875,56.8644220932562,553.84855523314,269.52644476686,0,0,"Subject292","suicide",405.125,67.9233636779962,574.93340919499,235.31659080501,1,0
"721","Subject293","negative",319.5,56.1782876207526,459.945719051881,179.054280948119,1,0,"Subject293","neutral",326.375,39.4763642365065,425.065910591266,227.684089408734,1,0,"Subject293","positive",311.1875,30.3187923022449,386.984480755612,235.390519244388,0,0,"Subject293","suicide",323.8125,47.4976753817139,442.556688454285,205.068311545715,1,0
"725","Subject294","negative",418.375,46.7773093140966,535.318273285242,301.431726714759,0,0,"Subject294","neutral",440.875,56.5306701416732,582.201675354183,299.548324645817,0,0,"Subject294","positive",429.5,68.3900577569576,600.475144392394,258.524855607606,0,0,"Subject294","suicide",415.375,42.7424457263113,522.231114315778,308.518885684222,0,0
"729","Subject295","negative",377.5,39.4613735189235,476.153433797309,278.846566202691,0,0,"Subject295","neutral",384.75,52.0941455443891,514.985363860973,254.514636139027,0,0,"Subject295","positive",375.25,36.3822300947408,466.205575236852,284.294424763148,0,0,"Subject295","suicide",380.625,40.7445292851282,482.48632321282,278.76367678718,0,0
"733","Subject296","negative",369.3125,47.4759149464231,488.002287366058,250.622712633942,1,0,"Subject296","neutral",373.25,64.357853703595,534.144634258987,212.355365741013,0,0,"Subject296","positive",362.625,39.4053718842157,461.138429710539,264.111570289461,1,0,"Subject296","suicide",381.25,39.6829098395434,480.457274598859,282.042725401141,0,0
"737","Subject297","negative",486.4,101.255546585289,739.538866463223,233.261133536776,1,0,"Subject297","neutral",466,67.5203672975792,634.800918243948,297.199081756052,0,0,"Subject297","positive",508.6,138.44276795846,854.70691989615,162.49308010385,0,0,"Subject297","suicide",491.357142857143,178.521538085575,937.660988071081,45.0532976432042,1,0
"741","Subject298","negative",388.125,135.195599040797,726.113997601993,50.136002398007,1,0,"Subject298","neutral",389.875,196.870134860522,882.050337151304,-102.300337151304,1,0,"Subject298","positive",312.8125,56.8943099088125,455.048274772031,170.576725227969,0,0,"Subject298","suicide",342.75,75.5252717086583,531.563179271646,153.936820728354,0,0
"745","Subject299","negative",376.875,78.6527176898548,573.506794224637,180.243205775363,0,0,"Subject299","neutral",382.4,83.60263153753,591.406578843825,173.393421156175,0,0,"Subject299","positive",393.5625,72.7296076803205,575.386519200801,211.738480799199,0,0,"Subject299","suicide",414.125,98.0787948539336,659.321987134834,168.928012865166,0,0
"749","Subject3","negative",358.375,58.881660982007,505.579152455017,211.170847544983,1,0,"Subject3","neutral",378.375,75.05986499677,566.024662491925,190.725337508075,0,0,"Subject3","positive",372.5,106.949209129069,639.873022822673,105.126977177328,1,0,"Subject3","suicide",352.0625,32.9817500041058,434.516875010265,269.608124989735,0,0
"753","Subject30","negative",339,19.1982142026655,386.995535506664,291.004464493336,0,0,"Subject30","neutral",380.8,33.1918664735805,463.779666183951,297.820333816049,0,0,"Subject30","positive",342.25,82.1527323256593,547.631830814148,136.868169185852,0,0,"Subject30","suicide",331.8,9.90959131347,356.573978283675,307.026021716325,0,0
"757","Subject300","negative",311.125,56.0676674504418,451.294168626105,170.955831373895,0,1,"Subject300","neutral",336.3125,49.9062036891874,461.078009222969,211.546990777031,0,0,"Subject300","positive",339.625,45.0568159845618,452.267039961405,226.982960038595,0,0,"Subject300","suicide",339.0625,55.5787354420136,478.009338605034,200.115661394966,1,0
"761","Subject301","negative",339.8125,55.8345397879604,479.398849469901,200.226150530099,0,0,"Subject301","neutral",377.133333333333,123.907722961581,686.902640737285,67.3640259293818,0,0,"Subject301","positive",330.733333333333,83.2307177726612,538.810127764986,122.65653890168,1,0,"Subject301","suicide",313.333333333333,84.0371233160566,523.426141623475,103.240525043192,0,1
"765","Subject302","negative",461.1875,71.3995506521808,639.686376630452,282.688623369548,0,0,"Subject302","neutral",425.6875,46.1803980782612,541.138495195653,310.236504804347,0,0,"Subject302","positive",458.666666666667,76.9857748146339,651.131103703251,266.202229630082,0,0,"Subject302","suicide",503.875,126.941915851306,821.229789628264,186.520210371736,0,0
"769","Subject303","negative",398.25,47.6200237995181,517.300059498795,279.199940501205,0,0,"Subject303","neutral",397.5,82.9602314365142,604.900578591285,190.099421408714,1,0,"Subject303","positive",389.25,66.7647611643548,556.161902910887,222.338097089113,1,0,"Subject303","suicide",381.733333333333,61.7824138947862,536.189368070299,227.277298596368,0,0
"773","Subject304","negative",474.695652173913,72.0078498136322,654.715276707994,294.676027639833,0,0,"Subject304","neutral",441.862068965517,85.9251019941749,656.674823950955,227.04931398008,0,0,"Subject304","positive",463.333333333333,185.965390427309,928.246809401607,-1.58014273494013,2,0,"Subject304","suicide",403.321428571429,118.226102767796,698.886685490918,107.756171651939,0,1
"777","Subject305","negative",359.75,101.502380924456,613.505952311139,105.99404768886,0,0,"Subject305","neutral",346.875,86.6863118760204,563.590779690051,130.159220309949,0,0,"Subject305","positive",337.333333333333,62.6881928580616,494.053815478487,180.612851188179,0,0,"Subject305","suicide",343.0625,99.3522143688806,591.443035922201,94.6819640777986,1,0
"781","Subject306","negative",429.75,73.5966484744154,613.741621186038,245.758378813962,0,0,"Subject306","neutral",392.875,62.9845219081641,550.33630477041,235.41369522959,1,0,"Subject306","positive",428.4375,86.6232984440868,644.995746110217,211.879253889783,0,0,"Subject306","suicide",439.625,69.9627281724586,614.531820431147,264.718179568853,0,0
"785","Subject307","negative",441.4375,152.761237993587,823.340594983968,59.5344050160325,1,0,"Subject307","neutral",458.75,178.425521343407,904.813803358518,12.6861966414819,1,0,"Subject307","positive",406.9375,93.4248137987619,640.499534496905,173.375465503095,1,0,"Subject307","suicide",439.375,144.45016441666,800.500411041649,78.249588958351,1,0
"789","Subject308","negative",474.5,98.3612389782344,720.403097445586,228.596902554414,0,0,"Subject308","neutral",442.625,69.8635575007934,617.283893751983,267.966106248017,1,0,"Subject308","positive",453.25,90.550538374987,679.626345937468,226.873654062532,1,0,"Subject308","suicide",443.625,85.8377345149944,658.219336287486,229.030663712514,1,0
"793","Subject309","negative",373,61.1740685802953,525.935171450738,220.064828549262,1,0,"Subject309","neutral",361.25,59.2210548144267,509.302637036067,213.197362963933,1,0,"Subject309","positive",351.5625,50.2778529772304,477.257132443076,225.867867556924,0,0,"Subject309","suicide",377.4375,65.8067562387531,541.954390596883,212.920609403117,1,0
"797","Subject31","negative",288.875,31.0373430993484,366.468357748371,211.281642251629,0,1,"Subject31","neutral",300,44.9948145160454,412.487036290114,187.512963709886,1,0,"Subject31","positive",302.125,48.7618361699666,424.029590424917,180.220409575083,1,0,"Subject31","suicide",307.5625,63.7139113538009,466.847278384502,148.277721615498,1,0
"801","Subject310","negative",578.4375,111.823652089648,857.99663022412,298.87836977588,0,0,"Subject310","neutral",565.0625,140.033552527005,915.146381317511,214.978618682489,0,0,"Subject310","positive",512.125,97.8964589076983,756.866147269246,267.383852730754,0,0,"Subject310","suicide",595.8125,161.647030594441,999.930076486101,191.694923513899,1,0
"805","Subject311","negative",415.125,44.5299524664766,526.449881166192,303.800118833808,0,0,"Subject311","neutral",406.25,36.1174011615823,496.543502903956,315.956497096044,0,0,"Subject311","positive",423.125,46.8186216513615,540.171554128404,306.078445871596,0,0,"Subject311","suicide",412,46.1822476715891,527.455619178973,296.544380821027,0,0
"809","Subject312","negative",336.75,27.9010155131792,406.502538782948,266.997461217052,0,0,"Subject312","neutral",317.5,22.6274169979695,374.068542494924,260.931457505076,0,0,"Subject312","positive",318.5625,20.9506364262918,370.93909106573,266.18590893427,0,0,"Subject312","suicide",340,47.0410155381146,457.602538845287,222.397461154713,0,0
"813","Subject313","negative",397.8125,84.1991438990524,608.310359747631,187.314640252369,0,0,"Subject313","neutral",373.4375,38.4551145276325,469.575286319081,277.299713680919,0,0,"Subject313","positive",338.9375,43.3320031847133,447.267507961783,230.607492038217,0,0,"Subject313","suicide",406.5625,84.4211417043543,617.615354260886,195.509645739114,0,0
"817","Subject314","negative",406.8125,75.25,594.9375,218.6875,0,0,"Subject314","neutral",413.375,67.6184146516317,582.421036629079,244.328963370921,0,0,"Subject314","positive",425.125,68.4727439691639,596.30685992291,253.94314007709,0,0,"Subject314","suicide",414,59.0062143619919,561.51553590498,266.48446409502,1,0
"821","Subject316","negative",410.666666666667,145.669650438324,774.840792762477,46.4925405708565,0,0,"Subject316","neutral",482.111111111111,158.532939197056,878.443459103752,85.7787631184706,1,0,"Subject316","positive",647.444444444444,526.753526592635,1964.32826092603,-669.439372037143,0,0,"Subject316","suicide",426.461538461538,412.198094647184,1456.9567750795,-604.033698156423,1,0
"825","Subject317","negative",413.142857142857,107.258877949355,681.290052016245,144.995662269469,2,0,"Subject317","neutral",451.774193548387,177.770396800183,896.200185548845,7.3482015479288,1,0,"Subject317","positive",467.538461538462,182.88799430673,924.758447305286,10.3184757716368,2,0,"Subject317","suicide",413.392857142857,295.518168807331,1152.18827916118,-325.40256487547,1,0
"829","Subject318","negative",325,58.0369340531158,470.09233513279,179.90766486721,0,0,"Subject318","neutral",341.0625,81.0838814644029,543.772203661007,138.352796338993,1,0,"Subject318","positive",303.3125,44.9869888597433,415.779972149358,190.845027850642,1,0,"Subject318","suicide",331.5625,41.8217945573836,436.116986393459,227.008013606541,0,0
"833","Subject319","negative",300.8125,43.5847354777641,409.77433869441,191.85066130559,0,0,"Subject319","neutral",306.0625,40.4103431479285,407.088357869821,205.036642130179,0,0,"Subject319","positive",301.4375,25.9151660873191,366.225415218298,236.649584781702,1,0,"Subject319","suicide",311.625,25.5365750770668,375.466437692667,247.783562307333,0,0
"837","Subject32","negative",441.090909090909,75.8873567143494,630.809300876783,251.372517305036,0,0,"Subject32","neutral",567.461538461538,423.514780415949,1626.24848950141,-491.325412578333,1,0,"Subject32","positive",391.769230769231,73.7712159835549,576.197270728118,207.341190810344,0,0,"Subject32","suicide",502.333333333333,264.232378788066,1162.9142803035,-158.247613636832,0,0
"841","Subject322","negative",348.125,47.269264150538,466.298160376345,229.951839623655,0,0,"Subject322","neutral",360.5,53.2591150258182,493.647787564546,227.352212435455,1,0,"Subject322","positive",338.125,34.6907768722466,424.851942180617,251.398057819383,1,0,"Subject322","suicide",353.75,34.1203751444793,439.050937861198,268.449062138802,0,0
"845","Subject323","negative",357.666666666667,65.586003152531,521.631674547994,193.701658785339,0,0,"Subject323","neutral",340.625,31.0523751104485,418.255937776121,262.994062223879,0,0,"Subject323","positive",331.333333333333,61.0160010239313,483.873335893161,178.793330773505,0,0,"Subject323","suicide",341.3125,53.19989818286,474.31224545715,208.31275454285,0,0
"849","Subject324","negative",438.882352941176,173.793297609884,873.365596965886,4.39910891646696,1,0,"Subject324","neutral",375.133333333333,70.7549762678687,552.020774003005,198.245892663661,1,0,"Subject324","positive",399.8125,83.1338027920452,607.647006980113,191.977993019887,0,0,"Subject324","suicide",407.0625,44.6504479260847,518.688619815212,295.436380184788,0,0
"853","Subject325","negative",369,48.3638983816097,489.909745954024,248.090254045976,0,0,"Subject325","neutral",380.25,34.561057082599,466.652642706497,293.847357293503,0,0,"Subject325","positive",384.375,62.5916661119247,540.854165279812,227.895834720188,1,0,"Subject325","suicide",374.125,54.668546715639,510.796366789097,237.453633210903,0,0
"857","Subject326","negative",451.02,147.432238326491,819.600595816227,82.439404183773,1,0,"Subject326","neutral",433.862745098039,237.950920957061,1028.74004749069,-161.014557294615,1,0,"Subject326","positive",477,157.560484013121,870.901210032803,83.0987899671974,3,0,"Subject326","suicide",427.296875,157.935357450245,822.135268625611,32.4584813743887,2,0
"861","Subject327","negative",364.375,40.4555311422307,465.513827855577,263.236172144423,0,0,"Subject327","neutral",368.625,40.6872215812287,470.343053953072,266.906946046928,1,0,"Subject327","positive",364.875,38.2254278371522,460.438569592881,269.311430407119,0,0,"Subject327","suicide",351.625,38.7795048962722,448.573762240681,254.676237759319,0,1
"865","Subject328","negative",367.625,58.737693746577,514.469234366442,220.780765633558,0,0,"Subject328","neutral",369.0625,43.7804655830276,478.513663957569,259.611336042431,0,0,"Subject328","positive",379.1875,30.3385755543445,455.033938885861,303.341061114139,0,0,"Subject328","suicide",381.1875,40.75,483.0625,279.3125,0,0
"869","Subject329","negative",419.25,143.095539180414,776.988847951034,61.5111520489656,0,0,"Subject329","neutral",491.5,179.499675022918,940.249187557296,42.7508124427038,1,0,"Subject329","positive",447.1875,148.200413292271,817.688533230678,76.686466769322,0,0,"Subject329","suicide",428.9375,176.639545874265,870.536364685663,-12.6613646856632,1,0
"873","Subject33","negative",400,152.553815641126,781.384539102815,18.615460897185,0,0,"Subject33","neutral",431,117.257957390655,724.144893476637,137.855106523363,0,0,"Subject33","positive",528.875,232.06368430116,1109.0342107529,-51.2842107529007,0,0,"Subject33","suicide",410.2,81.0963761349558,612.940940337389,207.459059662611,0,0
"877","Subject330","negative",337.5625,48.4464911010075,458.678727752519,216.446272247481,0,0,"Subject330","neutral",363.125,75.05986499677,550.774662491925,175.475337508075,0,0,"Subject330","positive",356.3125,56.2182873568142,496.858218392035,215.766781607965,0,0,"Subject330","suicide",339.125,52.7116369188689,470.904092297172,207.345907702828,0,0
"881","Subject331","negative",391.1875,51.3266905875166,519.504226468792,262.870773531208,0,0,"Subject331","neutral",408.8125,40.6631999888515,510.470499972129,307.154500027871,0,0,"Subject331","positive",400.25,38.6238268430253,496.809567107563,303.690432892437,0,0,"Subject331","suicide",395.3125,38.4806769690971,491.514192422743,299.110807577257,0,0
"885","Subject332","negative",505.5625,81.2871197259033,708.780299314758,302.344700685242,0,0,"Subject332","neutral",529.375,91.9005803391179,759.126450847795,299.623549152205,0,0,"Subject332","positive",489.625,107.98881114881,759.597027872025,219.652972127975,0,0,"Subject332","suicide",463.666666666667,68.3966025332782,634.658172999862,292.675160333471,1,0
"889","Subject333","negative",453.25,218.973275662912,1000.68318915728,-94.1831891572789,1,0,"Subject333","neutral",433.368421052632,158.053510814223,828.502198088189,38.2346440170737,0,0,"Subject333","positive",494.666666666667,165.412327518955,908.197485464055,81.1358478692787,1,0,"Subject333","suicide",464.25,134.482256349034,800.455640872585,128.044359127415,0,0
"893","Subject34","negative",389.0625,66.9989738727393,556.559934681848,221.565065318152,0,0,"Subject34","neutral",406,63.1706682989292,563.926670747323,248.073329252677,0,0,"Subject34","positive",382.0625,49.9966248860861,507.054062215215,257.070937784785,0,0,"Subject34","suicide",435,81.998373967618,639.995934919045,230.004065080955,0,0
"897","Subject35","negative",349.875,38.8464927631826,446.991231907957,252.758768092043,0,0,"Subject35","neutral",379.5,80.0766299657189,579.691574914297,179.308425085703,1,0,"Subject35","positive",356.625,42.2703599858498,462.300899964625,250.949100035375,1,0,"Subject35","suicide",356.5625,63.7013539887497,515.815884971874,197.309115028126,1,0
"901","Subject36","negative",387.733333333333,55.1445718953716,525.594763071762,249.871903594904,0,0,"Subject36","neutral",411.4375,56.1271992887584,551.755498221896,271.119501778104,0,0,"Subject36","positive",412.25,125.138057094288,725.095142735721,99.4048572642795,0,0,"Subject36","suicide",396.5625,65.3370428368676,559.905107092169,233.219892907831,0,0
"905","Subject37","negative",386.5625,200.093967508602,886.797418771504,-113.672418771504,1,0,"Subject37","neutral",345.785714285714,176.190534353025,786.262050168276,-94.6906215968476,1,0,"Subject37","positive",487.818181818182,214.022343778316,1022.87404126397,-47.237677627608,0,0,"Subject37","suicide",452.555555555556,162.826680177966,859.622256000472,45.4888551106394,0,0
"909","Subject38","negative",394.625,62.6810710395624,551.327677598906,237.922322401094,1,0,"Subject38","neutral",384.6875,26.8420534485224,451.792633621306,317.582366378694,0,0,"Subject38","positive",383.625,54.1834845686395,519.083711421599,248.166288578401,1,0,"Subject38","suicide",380.125,47.3383213334257,498.470803333564,261.779196666436,1,0
"913","Subject39","negative",385.4375,83.1969300315022,593.429825078755,177.445174921245,1,0,"Subject39","neutral",407.1875,93.8198406521776,641.737101630444,172.637898369556,0,0,"Subject39","positive",375.133333333333,83.7094180284791,584.406878404531,165.859788262136,1,0,"Subject39","suicide",369.4375,74.090007198452,554.66251799613,184.21248200387,1,0
"917","Subject4","negative",396.0625,111.879380733598,675.760951833994,116.364048166006,1,0,"Subject4","neutral",377.2,67.3458027115064,545.564506778766,208.835493221234,0,0,"Subject4","positive",392.8125,101.031492614927,645.391231537317,140.233768462683,0,0,"Subject4","suicide",461.4,312.02399175155,1241.45997937888,-318.659979378875,1,0
"921","Subject40","negative",403.4375,45.8925829156157,518.168957289039,288.706042710961,1,0,"Subject40","neutral",389.125,63.0680849030104,546.795212257526,231.454787742474,0,0,"Subject40","positive",403.875,74.0188039172029,588.922009793007,218.827990206993,0,0,"Subject40","suicide",442.625,88.0650327882753,662.787581970688,222.462418029312,0,0
"925","Subject41","negative",516.625,114.250528809863,802.251322024657,230.998677975343,0,0,"Subject41","neutral",456.3125,78.5304346522204,652.638586630551,259.986413369449,0,0,"Subject41","positive",444.375,100.367242332015,695.293105830036,193.456894169964,1,0,"Subject41","suicide",484.25,90.9604309576422,711.651077394106,256.848922605894,0,0
"929","Subject42","negative",342.75,46.0760241340331,457.940060335083,227.559939664917,0,0,"Subject42","neutral",322.75,52.4614143919128,453.903535979782,191.596464020218,0,0,"Subject42","positive",362.3125,106.893541276668,629.546353191669,95.0786468083307,1,0,"Subject42","suicide",386.25,95.9419963658599,626.10499091465,146.39500908535,1,0
"933","Subject43","negative",485.25,174.855654755573,922.389136888931,48.1108631110685,0,0,"Subject43","neutral",422.777777777778,123.312385608439,731.058741798876,114.496813756679,0,0,"Subject43","positive",423.4,126.205388157558,738.913470393896,107.886529606104,0,0,"Subject43","suicide",471,129.302323680168,794.25580920042,147.74419079958,0,0
"937","Subject44","negative",450.5,149.951547730147,825.378869325368,75.6211306746316,0,0,"Subject44","neutral",446.4375,125.23363166498,759.521579162451,133.353420837549,1,0,"Subject44","positive",456,165.934927004534,870.837317511335,41.1626824886652,0,0,"Subject44","suicide",576.9375,229.64449880921,1151.04874702303,2.8262529769745,0,0
"941","Subject45","negative",387.2,52.7368128404763,519.042032101191,255.357967898809,0,0,"Subject45","neutral",419.875,92.6058853421315,651.389713355329,188.360286644671,0,0,"Subject45","positive",453,161.444140575977,856.610351439942,49.3896485600578,1,0,"Subject45","suicide",428.947368421053,103.892826019151,688.67943346893,169.215303373175,1,0
"945","Subject46","negative",363.666666666667,51.5506223693436,492.543222590026,234.790110743308,0,0,"Subject46","neutral",448.2,101.369127450127,701.622818625316,194.777181374684,0,0,"Subject46","positive",707.166666666667,654.743741219927,2344.02601971648,-929.692686383151,0,0,"Subject46","suicide",422.166666666667,71.9316805494399,601.995868040266,242.337465293067,0,0
"949","Subject47","negative",318.125,30.2211294737087,393.677823684272,242.572176315728,0,0,"Subject47","neutral",331.6875,39.9177800818967,431.481950204742,231.893049795258,0,0,"Subject47","positive",333.125,34.0800528168605,418.325132042151,247.924867957849,0,0,"Subject47","suicide",329.5625,41.1192878505128,432.360719626282,226.764280373718,0,0
"953","Subject48","negative",303.6875,57.1089237043272,446.459809260818,160.915190739182,0,0,"Subject48","neutral",306.3125,69.25,479.4375,133.1875,0,1,"Subject48","positive",340.266666666667,41.847455404236,444.885305177257,235.648028156077,0,0,"Subject48","suicide",334.4,48.1319614631038,454.72990365776,214.07009634224,0,0
"957","Subject49","negative",395.9375,67.7696773392545,565.361693348136,226.513306651864,0,0,"Subject49","neutral",419.5,87.5869092197382,638.467273049346,200.532726950654,1,0,"Subject49","positive",414.375,118.361522464017,710.278806160042,118.471193839957,1,0,"Subject49","suicide",436.125,100.421030333956,687.17757583489,185.07242416511,0,0
"961","Subject5","negative",423.6875,76.8988242216139,615.934560554035,231.440439445965,0,0,"Subject5","neutral",453.5625,139.300140583801,801.812851459502,105.312148540498,1,0,"Subject5","positive",422,83.8148753702667,631.537188425667,212.462811574333,0,0,"Subject5","suicide",400,61.2960031323413,553.240007830853,246.759992169147,0,0
"965","Subject50","negative",395.5,163.179008726272,803.447521815681,-12.4475218156811,0,0,"Subject50","neutral",343.777777777778,263.650231261883,1002.90335593249,-315.34780037693,0,0,"Subject50","positive",390,145.004827505845,752.512068764614,27.4879312353863,0,0,"Subject50","suicide",248.25,148.896656395348,620.49164098837,-123.99164098837,0,0
"969","Subject51","negative",449,107.672342471655,718.180856179137,179.819143820863,0,0,"Subject51","neutral",424.0625,58.5018162111229,570.317040527807,277.807959472193,1,0,"Subject51","positive",414.5,97.9714244052826,659.428561013206,169.571438986794,1,0,"Subject51","suicide",436.875,63.812093942554,596.405234856385,277.344765143615,0,0
"973","Subject52","negative",428.75,64.0557049241778,588.889262310444,268.610737689556,0,0,"Subject52","neutral",455.6875,72.5255989289299,637.001497322325,274.373502677675,0,0,"Subject52","positive",456,78.021364595432,651.05341148858,260.94658851142,0,0,"Subject52","suicide",478.625,84.7198323888805,690.424580972201,266.825419027799,1,0
"977","Subject55","negative",312.1875,40.3240519624041,412.99762990601,211.37737009399,0,0,"Subject55","neutral",317.8125,48.0766315375776,438.004078843944,197.620921156056,0,0,"Subject55","positive",317.6875,35.5953531611454,406.675882902864,228.699117097136,0,0,"Subject55","suicide",326.375,50.0970724360882,451.61768109022,201.13231890978,1,0
"981","Subject56","negative",335.125,63.2433132170245,493.233283042561,177.016716957439,0,0,"Subject56","neutral",340.4375,63.8174153346874,499.981038336719,180.893961663281,1,0,"Subject56","positive",328.375,59.6678305286861,477.544576321715,179.205423678285,1,0,"Subject56","suicide",304.125,33.4063367242404,387.640841810601,220.609158189399,0,0
"985","Subject57","negative",515.9375,168.599908560671,937.437271401678,94.4377285983222,1,0,"Subject57","neutral",515.25,122.114427212076,820.536068030189,209.963931969811,1,0,"Subject57","positive",491,74.1260188238021,676.315047059505,305.684952940495,1,0,"Subject57","suicide",646.375,340.007426389483,1496.39356597371,-203.643565973709,0,0
"989","Subject58","negative",441.2,74.8131708077915,628.232927019479,254.167072980521,0,0,"Subject58","neutral",446.294117647059,131.206309254682,774.309890783764,118.278344510353,1,0,"Subject58","positive",417.95,132.333500154564,748.783750386409,87.1162496135909,1,0,"Subject58","suicide",406.882352941176,63.0445104201599,564.493628991576,249.271076890777,0,0
"993","Subject59","negative",485.625,83.6236609260003,694.684152315001,276.565847684999,0,0,"Subject59","neutral",527.1875,223.945594211332,1087.05148552833,-32.6764855283305,1,0,"Subject59","positive",474.875,90.2100327014684,700.400081753671,249.349918246329,0,0,"Subject59","suicide",490.9375,110.598052273386,767.432630683466,214.442369316534,1,0
