"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"680","Subject285","negative",398,53.5225809043871,531.806452260968,264.193547739032,0,0,"Subject284","neutral",301.5,15.5884572681199,340.4711431703,262.5288568297,0,0,"Subject285","positive",334,35.9814767160364,423.953691790091,244.046308209909,0,0,"Subject283","suicide",386,53.9567728217073,520.891932054268,251.108067945732,0,0
"684","Subject286","negative",427.5,95.5492892002168,666.373223000542,188.626776999458,0,0,"Subject285","neutral",325.75,51.0579735855886,453.394933963972,198.105066036028,0,0,"Subject286","positive",448.666666666667,107.188307820085,716.63743621688,180.695897116454,0,0,"Subject284","suicide",362,117.3200750085,655.300187521249,68.6998124787507,0,0
"688","Subject287","negative",380.666666666667,139.05514493658,728.304529008117,33.0288043252161,0,0,"Subject286","neutral",494.75,194.182688895449,980.206722238622,9.29327776137796,0,0,"Subject287","positive",314.5,64.1690475748757,474.922618937189,154.077381062811,0,0,"Subject285","suicide",422.25,40.0114566926358,522.278641731589,322.221358268411,0,0
"692","Subject288","negative",338.75,33.4402452144119,422.35061303603,255.14938696397,0,0,"Subject287","neutral",394.333333333333,57.3265499863138,537.649708299118,251.016958367549,0,0,"Subject288","positive",373,53.7339123211155,507.334780802789,238.665219197211,0,0,"Subject286","suicide",417.666666666667,74.701628719415,604.420738465204,230.912594868129,0,0
"696","Subject289","negative",361.5,19.8913716637809,411.228429159452,311.771570840548,0,0,"Subject288","neutral",333,36.6333181680284,424.583295420071,241.416704579929,0,0,"Subject289","positive",382.5,47.7318901085358,501.829725271339,263.170274728661,0,0,"Subject287","suicide",283.75,47.8217175210873,403.304293802718,164.195706197282,0,0
"700","Subject29","negative",471.5,34.6482322781408,558.120580695352,384.879419304648,0,0,"Subject289","neutral",364.25,72.0711454050787,544.427863512697,184.072136487303,0,0,"Subject29","positive",451.5,67.175144212722,619.437860531805,283.562139468195,0,0,"Subject288","suicide",344,34.2247473815854,429.561868453963,258.438131546037,0,0
"704","Subject290","negative",408.5,27,476,341,0,0,"Subject29","neutral",441,79.1959594928933,638.989898732233,243.010101267767,0,0,"Subject290","positive",508.75,104.493620219929,769.984050549821,247.515949450179,0,0,"Subject289","suicide",544.5,290.3440487881,1270.36012197025,-181.36012197025,0,0
"708","Subject291","negative",519,165.462986797652,932.65746699413,105.34253300587,0,0,"Subject290","neutral",426.75,56.6825958003572,568.456489500893,285.043510499107,0,0,"Subject291","positive",494.666666666667,212.984349972793,1027.12754159865,-37.7942082653167,0,0,"Subject29","suicide",470,134.350288425444,805.87572106361,134.12427893639,0,0
"711","Subject292","negative",411.25,38.9133653132185,508.533413283046,313.966586716954,0,0,"Subject291","neutral",497.666666666667,93.8843259903732,732.3774816426,262.955851690734,0,0,"Subject292","positive",408.75,43.6453510315436,517.863377578859,299.636622421141,0,0,"Subject290","suicide",422.5,42.0198365854351,527.549591463588,317.450408536412,0,0
"715","Subject293","negative",327,19.6129209111409,376.032302277852,277.967697722148,0,0,"Subject292","neutral",365.25,30.8693483356333,442.423370839083,288.076629160917,0,0,"Subject293","positive",334.75,31.3515018247399,413.12875456185,256.37124543815,0,0,"Subject292","suicide",387.25,35.1887766198258,475.221941549565,299.278058450435,0,0
"719","Subject294","negative",380.25,52.8606659057564,512.401664764391,248.098335235609,0,0,"Subject293","neutral",350.75,57.3432646437225,494.108161609306,207.391838390694,0,0,"Subject294","positive",377.75,13.8894444333338,412.473611083334,343.026388916666,0,0,"Subject293","suicide",333,45.9927530523379,447.981882630845,218.018117369155,0,0
"723","Subject295","negative",410.75,46.0534110209729,525.883527552432,295.616472447568,0,0,"Subject294","neutral",396.75,48.6989048473714,518.497262118428,275.002737881572,0,0,"Subject295","positive",401.25,42.7892120360573,508.223030090143,294.276969909857,0,0,"Subject294","suicide",382.5,27.3556819204591,450.889204801148,314.110795198852,0,0
"727","Subject296","negative",411.25,57.8179614537443,555.794903634361,266.705096365639,0,0,"Subject295","neutral",426.75,35.4718198010759,515.42954950269,338.07045049731,0,0,"Subject296","positive",348.5,27.8627588966587,418.156897241647,278.843102758353,0,0,"Subject295","suicide",419,29.0631496343164,491.657874085791,346.342125914209,0,0
"731","Subject297","negative",498.5,56.5714886964567,639.928721741142,357.071278258858,0,0,"Subject296","neutral",383.25,22.9401394939089,440.600348734772,325.899651265228,0,0,"Subject297","positive",412.5,66.7607669218981,579.401917304745,245.598082695255,0,0,"Subject296","suicide",401.25,15.3704261489394,439.676065372348,362.823934627652,0,0
"735","Subject298","negative",372.75,75.6235192692503,561.808798173126,183.691201826874,0,0,"Subject297","neutral",447.333333333333,59.8024525695505,596.839464757209,297.827201909457,0,0,"Subject298","positive",252.25,52.0984644687346,382.496161171836,122.003838828164,0,0,"Subject297","suicide",410.333333333333,55.6087523087268,549.35521410515,271.311452561516,0,0
"739","Subject299","negative",372.5,52.4944441504686,503.736110376171,241.263889623829,0,0,"Subject298","neutral",297.75,11.146748404804,325.61687101201,269.88312898799,0,0,"Subject299","positive",353,12.3558353285671,383.889588321418,322.110411678582,0,0,"Subject298","suicide",311.25,69.3607718142371,484.651929535593,137.848070464407,0,0
"743","Subject3","negative",362,17.7763888346312,406.440972086578,317.559027913422,0,0,"Subject299","neutral",362,46.1302503786832,477.325625946708,246.674374053292,0,0,"Subject3","positive",334,43.2743187891695,442.185796972924,225.814203027076,0,0,"Subject299","suicide",440.5,117.435088453154,734.087721132884,146.912278867116,0,0
"747","Subject30","negative",323,0,323,323,0,0,"Subject3","neutral",406.5,126.101810719223,721.754526798057,91.2454732019433,0,0,"Subject30","positive",400,39.5979797464467,498.994949366117,301.005050633883,0,0,"Subject3","suicide",346.25,48.2588506562958,466.89712664074,225.60287335926,0,0
"751","Subject300","negative",336.25,39.3647473424298,434.661868356074,237.838131643926,0,0,"Subject30","neutral",351.5,3.53553390593274,360.338834764832,342.661165235168,0,0,"Subject300","positive",359.75,47.3805515656653,478.201378914163,241.298621085837,0,0,"Subject30","suicide",323,NA,NA,NA,0,0
"755","Subject301","negative",340.25,66.7201868502579,507.050467125645,173.449532874355,0,0,"Subject300","neutral",390,24,450,330,0,0,"Subject301","positive",384.5,122.345140211344,690.362850528359,78.6371494716409,0,0,"Subject300","suicide",345.75,14.4308696896618,381.827174224155,309.672825775845,0,0
"759","Subject302","negative",406.25,28.2179021190449,476.794755297612,335.705244702388,0,0,"Subject301","neutral",308.333333333333,22.5018517756502,364.587962772459,252.078703894208,0,0,"Subject302","positive",391,82.663978450915,597.659946127287,184.340053872713,0,0,"Subject301","suicide",370.333333333333,10.6926766215636,397.065024887242,343.601641779424,0,0
"763","Subject303","negative",395.5,31.4695620136877,474.173905034219,316.826094965781,0,0,"Subject302","neutral",436.75,6.65206734782504,453.380168369563,420.119831630437,0,0,"Subject303","positive",363.5,24.6779253585061,425.194813396265,301.805186603735,0,0,"Subject302","suicide",465.25,84.1877861291846,675.719465322962,254.780534677038,0,0
"767","Subject304","negative",487,51.4392845984467,615.598211496117,358.401788503883,0,0,"Subject303","neutral",338.5,53.3010318849457,471.752579712364,205.247420287636,0,0,"Subject304","positive",411.888888888889,65.3116460603399,575.168004039739,248.609773738039,0,0,"Subject303","suicide",331.333333333333,26.6333124739176,397.916614518127,264.750052148539,0,0
"771","Subject305","negative",446,64.2287578373841,606.57189459346,285.42810540654,0,0,"Subject304","neutral",457.5,102.519684521002,713.799211302504,201.200788697496,0,0,"Subject305","positive",312.333333333333,6.35085296108588,328.210465736048,296.456200930619,0,0,"Subject304","suicide",449,90.207168968621,674.517922421552,223.482077578448,0,0
"775","Subject306","negative",483.75,102.31120824882,739.528020622049,227.971979377951,0,0,"Subject305","neutral",399.75,110.025375860905,674.813439652262,124.686560347738,0,0,"Subject306","positive",419.25,88.28504969699,639.962624242475,198.537375757525,0,0,"Subject305","suicide",391.5,137.294088243692,734.73522060923,48.2647793907702,0,0
"779","Subject307","negative",369.5,37.5455279183376,463.363819795844,275.636180204156,0,0,"Subject306","neutral",378,44.0529983845216,488.132495961304,267.867504038696,0,0,"Subject307","positive",418,55.6776436283002,557.194109070751,278.805890929249,0,0,"Subject306","suicide",471.5,69.6491205974634,645.622801493658,297.377198506342,0,0
"783","Subject308","negative",532.5,129.289081776717,855.722704441793,209.277295558207,0,0,"Subject307","neutral",397.5,60.9945352743451,549.986338185863,245.013661814137,0,0,"Subject308","positive",514.5,125.298310709549,827.745776773872,201.254223226128,0,0,"Subject307","suicide",467.75,179.704155025234,917.010387563085,18.489612436915,0,0
"787","Subject309","negative",362.25,50.9403245638136,489.600811409534,234.899188590466,0,0,"Subject308","neutral",496,94.5727233402951,732.431808350738,259.568191649262,0,0,"Subject309","positive",346.25,73.6359287304778,530.339821826194,162.160178173806,0,0,"Subject308","suicide",485,142.421908427039,841.054771067598,128.945228932401,0,0
"791","Subject31","negative",294.25,27.0477971992792,361.869492998198,226.630507001802,0,0,"Subject309","neutral",376.75,95.8866518343403,616.466629585851,137.033370414149,0,0,"Subject31","positive",281.25,25.8505319094211,345.876329773553,216.623670226447,0,0,"Subject309","suicide",360,30.9515750810843,437.378937702711,282.621062297289,0,0
"795","Subject310","negative",534.5,69.0579466824782,707.144866706195,361.855133293805,0,0,"Subject31","neutral",290.75,33.9546265870598,375.636566467649,205.863433532351,0,0,"Subject310","positive",469.75,41.153169177274,572.632922943185,366.867077056815,0,0,"Subject31","suicide",363.25,104.894788558187,625.486971395466,101.013028604534,0,0
"799","Subject311","negative",410.5,61.2834942432844,563.708735608211,257.291264391789,0,0,"Subject310","neutral",522.75,120.295123204005,823.487808010012,222.012191989988,0,0,"Subject311","positive",432.5,57.6743732808024,576.685933202006,288.314066797994,0,0,"Subject310","suicide",554.75,87.9483750086758,774.620937521689,334.879062478311,0,0
"803","Subject312","negative",320.25,23.2002155162404,378.250538790601,262.249461209399,0,0,"Subject311","neutral",421,48.7031826475437,542.757956618859,299.242043381141,0,0,"Subject312","positive",292,8.04155872120988,312.103896803025,271.896103196975,0,0,"Subject311","suicide",404.5,34.0342964277702,489.585741069426,319.414258930574,0,0
"807","Subject313","negative",410.5,95.6991814663706,649.747953665927,171.252046334073,0,0,"Subject312","neutral",311.25,26.7379256238525,378.094814059631,244.405185940369,0,0,"Subject313","positive",387.25,47.013295991666,504.783239979165,269.716760020835,0,0,"Subject312","suicide",382.75,70.4668953007959,558.91723825199,206.58276174801,0,0
"811","Subject314","negative",407.1,82.7800969100933,614.050242275233,200.149757724767,0,0,"Subject313","neutral",360.75,44.3950072267892,471.737518066973,249.762481933027,0,0,"Subject314","positive",422.625,64.8315123994497,584.703780998624,260.546219001376,0,0,"Subject313","suicide",449.5,85.8234622155659,664.058655538915,234.941344461085,0,0
"815","Subject316","negative",361.6,54.4316084642003,497.679021160501,225.520978839499,0,0,"Subject314","neutral",425.090909090909,75.1803891256949,613.041881905146,237.139936276672,0,0,"Subject316","positive",335.666666666667,74.5408165593411,522.018708065019,149.314625268314,0,0,"Subject314","suicide",441.166666666667,62.9648049839485,598.578679126538,283.754654206795,0,0
"819","Subject317","negative",400.133333333333,88.5170416737177,621.425937517628,178.840729149039,0,0,"Subject316","neutral",447.6,102.989319834631,705.073299586579,190.126700413422,0,0,"Subject317","positive",477.75,191.189914308609,955.724785771523,-0.224785771523045,0,0,"Subject316","suicide",760.333333333333,859.633255134615,2909.41647116987,-1388.7498045032,0,0
"823","Subject318","negative",361.666666666667,78.0405877305735,556.7681359931,166.565197340233,0,0,"Subject317","neutral",658.166666666667,283.741020415918,1367.51921770646,-51.1858843731295,0,0,"Subject318","positive",292.5,11.7331439378654,321.832859844663,263.167140155337,0,0,"Subject317","suicide",635.714285714286,492.592026693393,1867.19435244777,-595.765781019198,0,0
"827","Subject319","negative",291.75,19.6022957839127,340.755739459782,242.744260540218,0,0,"Subject318","neutral",317.25,33.3903678725867,400.725919681467,233.774080318533,0,0,"Subject319","positive",307.5,46.2853468533329,423.213367133332,191.786632866668,0,0,"Subject318","suicide",331.5,11.6189500386223,360.547375096556,302.452624903444,0,0
"831","Subject32","negative",432.5,38.8908729652601,529.72718241315,335.27281758685,0,0,"Subject319","neutral",272,37.4076640988626,365.519160247156,178.480839752844,0,0,"Subject32","positive",422.25,89.964344789107,647.160861972768,197.339138027232,0,0,"Subject319","suicide",300.25,13.2507861402006,333.376965350502,267.123034649498,0,0
"835","Subject322","negative",344.5,21.5638586528478,398.40964663212,290.59035336788,0,0,"Subject32","neutral",727,605.172702622978,2239.93175655745,-785.931756557446,0,0,"Subject322","positive",342.5,34.1125587821651,427.781396955413,257.218603044587,0,0,"Subject32","suicide",542.666666666667,77.4101629848002,736.192074128667,349.141259204666,0,0
"839","Subject323","negative",348.666666666667,49.6621921921831,472.822147147124,224.511186186209,0,0,"Subject322","neutral",350.5,36.5285276644616,441.821319161154,259.178680838846,0,0,"Subject323","positive",322,29.2061637330205,395.015409332551,248.984590667449,0,0,"Subject322","suicide",362.5,29.0918086982115,435.229521745529,289.770478254471,0,0
"843","Subject324","negative",551.25,336.701029599455,1393.00257399864,-290.502573998638,0,0,"Subject323","neutral",343.25,21.7772817403826,397.693204350956,288.806795649044,0,0,"Subject324","positive",426,90.7964757025293,652.991189256323,199.008810743677,0,0,"Subject323","suicide",326.5,25.8521436893217,391.130359223304,261.869640776696,0,0
"847","Subject325","negative",379.25,26.1071509999336,444.517877499834,313.982122500166,0,0,"Subject324","neutral",364.4,41.4161804129739,467.940451032435,260.859548967565,0,0,"Subject325","positive",420.75,87.6027967590076,639.756991897519,201.743008102481,0,0,"Subject324","suicide",381,4.24264068711928,391.606601717798,370.393398282202,0,0
"851","Subject326","negative",538.125,234.658680701506,1124.77170175377,-48.5217017537655,0,0,"Subject325","neutral",398,40.2077936060494,498.519484015124,297.480515984876,0,0,"Subject326","positive",499.166666666667,162.565138459709,905.579512815938,92.7538205173951,1,0,"Subject325","suicide",374.5,18.6993761036743,421.248440259186,327.751559740814,0,0
"855","Subject327","negative",370.5,17.1367052453693,413.341763113423,327.658236886577,0,0,"Subject326","neutral",432.230769230769,81.7813689521783,636.684191611215,227.777346850324,0,0,"Subject327","positive",368.5,35.5949434611154,457.487358652788,279.512641347212,0,0,"Subject326","suicide",405.25,151.689375589283,784.473438973208,26.0265610267916,0,0
"859","Subject328","negative",412.5,59.3099204742905,560.774801185726,264.225198814274,0,0,"Subject327","neutral",347.75,34.9320769494171,435.080192373543,260.419807626457,0,0,"Subject328","positive",394,30.2544762528346,469.636190632087,318.363809367913,0,0,"Subject327","suicide",361.75,31.5211569161624,440.552892290406,282.947107709594,0,0
"863","Subject329","negative",370.75,46.9636384166872,488.159096041718,253.340903958282,0,0,"Subject328","neutral",379,24.3036348447442,439.759087111861,318.240912888139,0,0,"Subject329","positive",542,205.894795142244,1056.73698785561,27.2630121443897,0,0,"Subject328","suicide",395,36.3409777890836,485.852444472709,304.147555527291,0,0
"867","Subject33","negative",691,NA,NA,NA,0,0,"Subject329","neutral",398.75,81.6389408717841,602.84735217946,194.65264782054,0,0,"Subject33","positive",407,NA,NA,NA,0,0,"Subject329","suicide",433.25,132.064062737244,763.410156843109,103.08984315689,0,0
"871","Subject330","negative",347.5,40.120651373908,447.80162843477,247.19837156523,0,0,"Subject33","neutral",555.5,58.6898628384834,702.224657096209,408.775342903791,0,0,"Subject330","positive",378.5,83.5803007093577,587.450751773394,169.549248226606,0,0,"Subject33","suicide",439.75,60.6540737845915,591.385184461479,288.114815538521,0,0
"875","Subject331","negative",427,18.4210025061975,473.052506265494,380.947493734506,0,0,"Subject330","neutral",388.25,92.0158500839212,618.289625209803,158.210374790197,0,0,"Subject331","positive",382.5,10.7548438699345,409.387109674836,355.612890325164,0,0,"Subject330","suicide",347.75,29.6914690329282,421.97867258232,273.52132741768,0,0
"879","Subject332","negative",486.25,61.6028949536194,640.257237384048,332.242762615952,0,0,"Subject331","neutral",418,23.7065391822594,477.266347955648,358.733652044352,0,0,"Subject332","positive",457.25,89.5818992133269,681.204748033317,233.295251966683,0,0,"Subject331","suicide",399.25,56.1864455777963,539.716113944491,258.783886055509,0,0
"883","Subject333","negative",438.4,86.8579299776365,655.544824944091,221.255175055909,0,0,"Subject332","neutral",583.75,106.08919203513,848.972980087825,318.527019912175,0,0,"Subject333","positive",527,0,527,527,0,0,"Subject332","suicide",456,37.1842260463582,548.960565115896,363.039434884104,0,0
"887","Subject34","negative",417,64.7868299373672,578.967074843418,255.032925156582,0,0,"Subject333","neutral",434,52.2174938757756,564.543734689439,303.456265310561,0,0,"Subject34","positive",385,38.0263066836631,480.065766709158,289.934233290842,0,0,"Subject333","suicide",416.75,105.082110751545,679.455276878863,154.044723121137,0,0
"891","Subject35","negative",368.25,34.0820089392238,453.45502234806,283.04497765194,0,0,"Subject34","neutral",411,90.1554213566772,636.388553391693,185.611446608307,0,0,"Subject35","positive",360,36.1570647776245,450.392661944061,269.607338055939,0,0,"Subject34","suicide",483,41.5692193816531,586.923048454133,379.076951545867,0,0
"895","Subject36","negative",416.25,65.393042443367,579.732606108417,252.767393891582,0,0,"Subject35","neutral",451.75,120.458499077483,752.896247693708,150.603752306292,0,0,"Subject36","positive",453,120.324561083762,753.811402709405,152.188597290595,0,0,"Subject35","suicide",308,23.4804883538084,366.701220884521,249.298779115479,0,0
"899","Subject37","negative",421.5,165.731710906513,835.829277266282,7.17072273371753,0,0,"Subject36","neutral",472.75,31.1274262775879,550.56856569397,394.93143430603,0,0,"Subject37","positive",453,316.783837971573,1244.95959492893,-338.959594928933,0,0,"Subject36","suicide",413,55.7853027239254,552.463256809814,273.536743190186,0,0
"903","Subject38","negative",386.25,22.7943706500823,443.235926625206,329.264073374794,0,0,"Subject37","neutral",194.5,105.358910396796,457.897275991989,-68.897275991989,0,0,"Subject38","positive",363.75,33.8070505466932,448.267626366733,279.232373633267,0,0,"Subject37","suicide",658,NA,NA,NA,0,0
"907","Subject39","negative",317,27.9404127862612,386.851031965653,247.148968034347,0,0,"Subject38","neutral",367,10.7393357957247,393.848339489312,340.151660510688,0,0,"Subject39","positive",321,25.4689353265241,384.67233831631,257.32766168369,0,0,"Subject38","suicide",353.75,20.9184926161837,406.046231540459,301.453768459541,0,0
"911","Subject4","negative",366.5,104.072090398915,626.680225997288,106.319774002712,0,0,"Subject39","neutral",418.75,123.129674192157,726.574185480392,110.925814519608,0,0,"Subject4","positive",362.75,21.3131414859471,416.032853714868,309.467146285132,0,0,"Subject39","suicide",411.75,114.964849700535,699.162124251338,124.337875748662,0,0
"915","Subject40","negative",395.25,31.3515018247399,473.62875456185,316.87124543815,0,0,"Subject4","neutral",359.75,22.8673712233537,416.918428058384,302.581571941616,0,0,"Subject40","positive",409.75,62.4893324229557,565.973331057389,253.526668942611,0,0,"Subject4","suicide",365,45.5741154604234,478.935288651058,251.064711348942,0,0
"919","Subject41","negative",572.25,150.895935443382,949.489838608455,195.010161391545,0,0,"Subject40","neutral",386.5,66.4354323133873,552.588580783468,220.411419216532,0,0,"Subject41","positive",456.25,38.2916439970916,551.979109992729,360.520890007271,0,0,"Subject40","suicide",437.75,85.8656896942351,652.414224235588,223.085775764412,0,0
"923","Subject42","negative",304.75,32.9886344064134,387.221586016033,222.278413983967,0,0,"Subject41","neutral",392.25,40.787048597972,494.21762149493,290.28237850507,0,0,"Subject42","positive",344.25,51.3444252085852,472.611063021463,215.888936978537,0,0,"Subject41","suicide",440.25,72.8165503165317,622.291375791329,258.208624208671,0,0
"927","Subject43","negative",419,NA,NA,NA,0,0,"Subject42","neutral",323,45.9202206731051,437.800551682763,208.199448317237,0,0,"Subject43","positive",455,167.233369875752,873.083424689379,36.9165753106205,0,0,"Subject42","suicide",428,149.788740119766,802.471850299414,53.528149700586,0,0
"931","Subject44","negative",405,160.097886723508,805.244716808771,4.75528319122895,0,0,"Subject43","neutral",395.5,28.9913780286484,467.978445071621,323.021554928379,0,0,"Subject44","positive",475.25,230.939205564293,1052.59801391073,-102.098013910732,0,0,"Subject43","suicide",467.25,162.913832029901,874.534580074751,59.9654199252485,0,0
"935","Subject45","negative",389.8,19.8670581616907,439.467645404227,340.132354595773,0,0,"Subject44","neutral",485.5,84.0733806465122,695.683451616281,275.316548383719,0,0,"Subject45","positive",436.625,94.1107819843948,671.901954960987,201.348045039013,0,0,"Subject44","suicide",735.75,240.94864598084,1338.1216149521,133.378385047901,0,0
"939","Subject46","negative",363,NA,NA,NA,0,0,"Subject45","neutral",342,41.0121933088198,444.530483272049,239.469516727951,0,0,"Subject46","positive",706,NA,NA,NA,0,0,"Subject45","suicide",431.857142857143,127.853338597301,751.490489350396,112.223796363889,0,0
"942","Subject47","negative",338.75,22.6329405955126,395.332351488781,282.167648511219,0,0,"Subject47","neutral",349,49.4772675074119,472.69316876853,225.30683123147,0,0,"Subject47","positive",350.25,28.7561587606319,422.14039690158,278.35960309842,0,0,"Subject46","suicide",404,NA,NA,NA,0,0
"946","Subject48","negative",306.75,27.427176303805,375.317940759512,238.182059240488,0,0,"Subject48","neutral",323.75,22.5296101460574,380.074025365144,267.425974634856,0,0,"Subject48","positive",349,32.5064096243597,430.266024060899,267.733975939101,0,0,"Subject47","suicide",332.5,28.6298212824786,404.074553206197,260.925446793803,0,0
"950","Subject49","negative",421.75,84.2313282969387,632.328320742347,211.171679257653,0,0,"Subject49","neutral",453,82.7566714329828,659.891678582457,246.108321417543,0,0,"Subject49","positive",469,211.738832842097,998.347082105242,-60.3470821052416,0,0,"Subject48","suicide",315.666666666667,69.5725041473522,489.597927035047,141.735406298286,0,0
"954","Subject5","negative",425.5,46.3213413737844,541.303353434461,309.696646565539,0,0,"Subject5","neutral",445,42,550,340,0,0,"Subject5","positive",434.5,124.269867626871,745.174669067177,123.825330932823,0,0,"Subject49","suicide",450.25,99.1341683443874,698.085420860968,202.414579139032,0,0
"958","Subject50","negative",519,101.79882121125,773.497053028124,264.502946971876,0,0,"Subject50","neutral",301.5,242.80101592319,908.502539807976,-305.502539807976,0,0,"Subject50","positive",374,NA,NA,NA,0,0,"Subject5","suicide",424.75,47.9052885041586,544.513221260396,304.986778739604,0,0
"962","Subject51","negative",385.75,32.704484911604,467.51121227901,303.98878772099,0,0,"Subject51","neutral",376.5,36.7378097695911,468.344524423978,284.655475576022,0,0,"Subject51","positive",389.5,72.7988095140756,571.497023785189,207.502976214811,0,0,"Subject50","suicide",264.333333333333,124.243041387972,574.940936803263,-46.2742701365968,0,0
"966","Subject52","negative",419.25,61.2719348478567,572.429837119642,266.070162880358,0,0,"Subject52","neutral",435.75,83.0958282145781,643.489570536445,228.010429463555,0,0,"Subject52","positive",460,96.7918729370739,701.979682342685,218.020317657315,0,0,"Subject51","suicide",420.5,105.560409245133,684.401023112833,156.598976887167,0,0
"970","Subject55","negative",353.75,25.0649157189886,416.412289297471,291.087710702529,0,0,"Subject55","neutral",314.75,40.9013039726934,417.003259931734,212.496740068266,0,0,"Subject55","positive",298.5,27.4529901225106,367.132475306277,229.867524693723,0,0,"Subject52","suicide",475.5,37.0989667421255,568.247416855314,382.752583144686,0,0
"974","Subject56","negative",369.25,78.1339661521586,564.584915380397,173.915084619603,0,0,"Subject56","neutral",325.25,18.7149672722129,372.037418180532,278.462581819468,0,0,"Subject56","positive",306,19.0262975904404,353.565743976101,258.434256023899,0,0,"Subject55","suicide",333.5,54.0709410558635,468.677352639659,198.322647360341,0,0
"978","Subject57","negative",440.5,51.4943362581427,569.235840645357,311.764159354643,0,0,"Subject57","neutral",480.25,62.5319918121916,636.579979530479,323.920020469521,0,0,"Subject57","positive",465.5,7.76745346515403,484.918633662885,446.081366337115,0,0,"Subject56","suicide",328,21.4320632075713,381.580158018928,274.419841981072,0,0
"982","Subject58","negative",476.333333333333,82.5679518134407,682.753212866935,269.913453799732,0,0,"Subject58","neutral",454.5,96.1058444285951,694.764611071488,214.235388928512,0,0,"Subject58","positive",351.5,122.432294214667,657.580735536666,45.4192644633337,0,0,"Subject57","suicide",535.25,179.362528602456,983.656321506139,86.8436784938612,0,0
"986","Subject59","negative",485.75,37.8802939094546,580.450734773637,391.049265226363,0,0,"Subject59","neutral",477.25,36.5273869856578,568.568467464144,385.931532535856,0,0,"Subject59","positive",487.25,87.6522484974953,706.380621243738,268.119378756262,0,0,"Subject58","suicide",410.5,46.6869003754444,527.217250938611,293.782749061389,0,0
"990","Subject6","negative",355,26.9814751264641,422.45368781616,287.54631218384,0,0,"Subject6","neutral",356.5,25.0399680510978,419.099920127745,293.900079872255,0,0,"Subject6","positive",362.75,23.9635139326435,422.658784831609,302.841215168391,0,0,"Subject59","suicide",530.25,47.303100673564,648.50775168391,411.99224831609,0,0
"994","Subject60","negative",441.5,62.4312955709448,597.578238927362,285.421761072638,0,0,"Subject60","neutral",389.5,38.8544291769506,486.636072942376,292.363927057624,0,0,"Subject60","positive",399.75,46.2700407031015,515.425101757754,284.074898242246,0,0,"Subject6","suicide",331.5,17.5973482850873,375.493370712718,287.506629287282,0,0
"998","Subject61","negative",574,166.84323979912,991.1080994978,156.8919005022,0,0,"Subject61","neutral",503.5,52.4690384893796,634.672596223449,372.327403776551,0,0,"Subject61","positive",552.75,125.929543793345,867.573859483363,237.926140516637,0,0,"Subject60","suicide",442.5,94.4192776926407,678.548194231602,206.451805768398,0,0
"1002","Subject62","negative",377.5,35.3789014338584,465.947253584646,289.052746415354,0,0,"Subject62","neutral",415,60.4041941148681,566.01048528717,263.98951471283,0,0,"Subject62","positive",422.25,102.060031354101,677.400078385252,167.099921614748,0,0,"Subject61","suicide",622.25,95.0732173993637,859.933043498409,384.566956501591,0,0
"1006","Subject63","negative",465.5,61.3487299515374,618.871824878844,312.128175121156,0,0,"Subject63","neutral",435,48.1248376620639,555.31209415516,314.68790584484,0,0,"Subject63","positive",525,85.984494726278,739.961236815695,310.038763184305,0,0,"Subject62","suicide",458.5,103.203682104855,716.509205262138,200.490794737862,0,0
"1010","Subject64","negative",466.75,189.758399023601,941.145997559001,-7.64599755900133,0,0,"Subject64","neutral",357.75,25.656383221335,421.890958053337,293.609041946663,0,0,"Subject64","positive",389,50.3057319464359,514.76432986609,263.23567013391,0,0,"Subject63","suicide",470,134.332919767767,805.832299419417,134.167700580583,0,0
"1014","Subject65","negative",407,37.4699879903904,500.674969975976,313.325030024024,0,0,"Subject65","neutral",441.25,45.872104813274,555.930262033185,326.569737966815,0,0,"Subject65","positive",416,46.0941066370384,531.235266592596,300.764733407404,0,0,"Subject64","suicide",437.75,213.922688527109,972.556721317774,-97.0567213177735,0,0
"1018","Subject66","negative",376,60.0721788073869,526.180447018467,225.819552981533,0,0,"Subject66","neutral",404,72.6819555781672,585.704888945418,222.295111054582,0,0,"Subject66","positive",393.75,35.6686136540236,482.921534135059,304.578465864941,0,0,"Subject65","suicide",387.75,27.5,456.5,319,0,0
"1022","Subject67","negative",326.75,15.5643824162734,365.660956040683,287.839043959317,0,0,"Subject67","neutral",326.25,14.9972219649729,363.743054912432,288.756945087568,0,0,"Subject67","positive",308.25,44.0482689784741,418.370672446185,198.129327553815,0,0,"Subject66","suicide",443.25,31.3408678884296,521.602169721074,364.897830278926,0,0
"1026","Subject68","negative",350.333333333333,66.763263351437,517.241491711926,183.425174954741,0,0,"Subject68","neutral",382.285714285714,59.9408438537927,532.137823920196,232.433604651232,0,0,"Subject68","positive",380.5,38.6910842443062,477.227710610765,283.772289389235,0,0,"Subject67","suicide",312,19.9749843554382,361.937460888595,262.062539111405,0,0
