"","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"609","Subject259","negative",570.75,108.268687512374,787.287375024749,354.212624975251,0,0,"Subject259","neutral",575.5,100.531197839926,776.562395679853,374.437604320147,0,0,"Subject259","positive",622.25,123.818327645262,869.886655290525,374.613344709475,2,0,"Subject259","suicide",539.333333333333,135.767277438963,810.86788821126,267.798778455407,2,0
"613","Subject26","negative",516.754032258065,31.7595268801194,580.273086018303,453.234978497826,0,0,"Subject26","neutral",513.861111111111,30.5794463427863,575.020003796684,452.702218425538,13,0,"Subject26","positive",515.178117048346,32.0914510038543,579.361019056055,450.995215040638,0,0,"Subject26","suicide",507.632760898283,63.3275259193068,634.287812736896,380.977709059669,0,12
"617","Subject260","negative",494.416666666667,111.157122115956,716.730910898578,272.102422434756,2,0,"Subject260","neutral",462.166666666667,38.4500428751575,539.066752416982,385.266580916352,0,0,"Subject260","positive",533.166666666667,149.807315856262,832.781298379191,233.552034954142,2,0,"Subject260","suicide",452.166666666667,54.5683987755508,561.303464217768,343.029869115565,0,0
"621","Subject261","negative",553.5,136.112804879533,825.725609759067,281.274390240933,0,0,"Subject261","neutral",601.083333333333,165.237882977889,931.559099289111,270.607567377556,0,0,"Subject261","positive",626.583333333333,136.366806067684,899.316945468702,353.849721197965,0,2,"Subject261","suicide",683.25,189.037895901738,1061.32579180348,305.174208196523,0,0
"625","Subject262","negative",507,129.473180032878,765.946360065756,248.053639934244,0,0,"Subject262","neutral",434.166666666667,133.480389918346,701.127446503358,167.205886829975,2,0,"Subject262","positive",615.272727272727,241.884699375979,1099.04212602469,131.503328520769,2,0,"Subject262","suicide",491.583333333333,157.285925367913,806.155184069159,177.011482597508,0,0
"629","Subject264","negative",538.9,90.9452698344623,720.790539668925,357.009460331075,0,0,"Subject264","neutral",513.416666666667,129.665427884251,772.747522435168,254.085810898165,2,0,"Subject264","positive",484.083333333333,108.488795921882,701.060925177097,267.10574148957,2,0,"Subject264","suicide",482.818181818182,70.5850627417096,623.988307301601,341.648056334763,2,0
"633","Subject265","negative",995.909090909091,354.991738212503,1705.8925673341,285.925614484085,2,0,"Subject265","neutral",850.5,172.231138930773,1194.96227786155,506.037722138454,0,0,"Subject265","positive",876.25,317.130099486,1510.510198972,241.989801028001,2,0,"Subject265","suicide",1137.63636363636,387.3569223357,1912.35020830776,362.922518964964,0,0
"637","Subject266","negative",370.083333333333,51.5978737905948,473.279080914523,266.887585752144,4,0,"Subject266","neutral",338.083333333333,36.9098981265208,411.903129586375,264.263537080292,0,0,"Subject266","positive",353.333333333333,82.77715851015,518.887650353633,187.779016313033,2,0,"Subject266","suicide",370.416666666667,66.5803970802392,503.577460827145,237.255872506188,2,0
"641","Subject267","negative",456.666666666667,116.135103731992,688.936874130651,224.396459202682,0,0,"Subject267","neutral",473.363636363636,95.9834040488972,665.330444461431,281.396828265842,2,0,"Subject267","positive",420.090909090909,80.8719794259857,581.83486794288,258.346950238938,2,0,"Subject267","suicide",431.636363636364,133.993086337121,699.622536310606,163.650190962121,2,0
"645","Subject268","negative",549.727272727273,79.7664339348575,709.260140596988,390.194404857558,0,0,"Subject268","neutral",539,134.426964168846,807.853928337692,270.146071662308,2,0,"Subject268","positive",489.666666666667,71.780260497587,633.227187661841,346.106145671493,2,0,"Subject268","suicide",579.083333333333,187.020788583299,953.12491049993,205.041756166736,2,0
"649","Subject269","negative",481.75,178.675379681555,839.10075936311,124.39924063689,2,0,"Subject269","neutral",440.916666666667,65.2159734145385,571.348613495744,310.48471983759,2,0,"Subject269","positive",411.583333333333,62.1603233349172,535.903980003168,287.262686663499,2,0,"Subject269","suicide",447.416666666667,88.6982753945702,624.813217455807,270.020115877526,2,0
"653","Subject27","negative",488.75,81.1162611693054,650.982522338611,326.517477661389,0,0,"Subject27","neutral",584.833333333333,109.745027288223,804.323387909779,365.343278756888,0,0,"Subject27","positive",528.363636363636,91.2007442819178,710.765124927472,345.962147799801,2,0,"Subject27","suicide",539.916666666667,147.865072651201,835.646811969068,244.186521364265,2,0
"657","Subject270","negative",487,69.2757564721065,625.551512944213,348.448487055787,2,0,"Subject270","neutral",500.083333333333,162.662872668988,825.40907867131,174.757587995357,2,0,"Subject270","positive",501.583333333333,93.6018007382832,688.7869348099,314.379731856767,0,0,"Subject270","suicide",536.5,84.1794150196084,704.858830039217,368.141169960783,0,0
"661","Subject271","negative",585.833333333333,120.449761010706,826.732855354746,344.933811311921,2,0,"Subject271","neutral",647.083333333333,201.579613502234,1050.2425603378,243.924106328865,0,0,"Subject271","positive",546.833333333333,97.9057517814151,742.644836896163,351.021829770503,0,0,"Subject271","suicide",605.916666666667,122.979997195255,851.876661057177,359.956672276157,2,0
"665","Subject272","negative",556.875,223.760251161818,1004.39550232364,109.354497676363,0,0,"Subject272","neutral",541.7,166.747240172853,875.194480345706,208.205519654294,0,0,"Subject272","positive",497.333333333333,61.1228271597445,619.578987652822,375.087679013844,0,0,"Subject272","suicide",532.625,206.882212865195,946.389425730391,118.860574269609,2,0
"669","Subject273","negative",444.25,54.9436470197064,554.137294039413,334.362705960587,0,0,"Subject273","neutral",429.333333333333,60.8952533787156,551.123840090764,307.542826575902,2,0,"Subject273","positive",408.25,42.3178963067174,492.885792613435,323.614207386565,0,0,"Subject273","suicide",507,132.388910145117,771.777820290233,242.222179709767,2,0
"673","Subject274","negative",671.6,212.97428118072,1097.54856236144,245.65143763856,0,0,"Subject274","neutral",632.222222222222,274.638752626872,1181.49972747597,82.9447169684772,1,0,"Subject274","positive",603.75,199.822599894435,1003.39519978887,204.10480021113,0,0,"Subject274","suicide",544.166666666667,253.667224146244,1051.50111495915,36.8322183741794,1,0
"677","Subject275","negative",427.083333333333,63.2503078986606,553.583949130654,300.582717536012,2,0,"Subject275","neutral",407.166666666667,39.6985014136901,486.563669494047,327.769663839287,2,0,"Subject275","positive",413.545454545455,31.5424540409653,476.630362627385,350.460546463524,0,0,"Subject275","suicide",420.583333333333,44.7514067465717,510.086146826477,331.08051984019,2,0
"681","Subject276","negative",511.333333333333,166.19492658679,843.723186506913,178.943480159754,2,0,"Subject276","neutral",535.727272727273,93.4065266497969,722.540326026867,348.914219427679,2,0,"Subject276","positive",551.833333333333,98.5625674896151,748.958468312564,354.708198354103,0,2,"Subject276","suicide",509,104.343079602193,717.686159204386,300.313840795614,0,0
"685","Subject277","negative",596.666666666667,99.7992187242516,796.26510411517,397.068229218163,0,0,"Subject277","neutral",745.090909090909,296.906416086652,1338.90374126421,151.278076917606,2,0,"Subject277","positive",612.833333333333,172.658916506722,958.151166346778,267.515500319888,2,0,"Subject277","suicide",626,268.480024973039,1162.96004994608,89.0399500539214,2,0
"689","Subject278","negative",460.833333333333,73.2771194294922,607.387572192318,314.279094474349,2,0,"Subject278","neutral",487.166666666667,109.004852970015,705.176372606696,269.156960726638,2,0,"Subject278","positive",488.090909090909,80.8884647087811,649.867838508471,326.313979673347,0,0,"Subject278","suicide",447.083333333333,66.3370292466837,579.757391826701,314.409274839966,0,0
"693","Subject28","negative",749,375.016444083901,1499.0328881678,-1.03288816780116,2,0,"Subject28","neutral",694.916666666667,222.964008923777,1140.84468451422,248.988648819112,2,0,"Subject28","positive",660,129.868798261572,919.737596523143,400.262403476857,2,0,"Subject28","suicide",772.833333333333,336.500360703556,1445.83405474045,99.8326119262217,2,0
"697","Subject280","negative",480.666666666667,60.6161598963487,601.898986459364,359.434346873969,2,0,"Subject280","neutral",491.666666666667,92.6361121559099,676.938890978486,306.394442354847,0,0,"Subject280","positive",571.75,200.058741373628,971.867482747255,171.632517252745,2,0,"Subject280","suicide",447.083333333333,85.213244871025,617.509823075383,276.656843591283,2,0
"701","Subject281","negative",596.727272727273,106.320352313267,809.367977353808,384.086568100738,0,0,"Subject281","neutral",607.5,181.706643653517,970.913287307033,244.086712692967,2,0,"Subject281","positive",590.636363636364,102.214781083078,795.065925802519,386.206801470208,0,0,"Subject281","suicide",685.636363636364,190.024696503863,1065.68575664409,305.586970628637,2,0
"705","Subject282","negative",402.25,88.5016580537386,579.253316107477,225.246683892523,2,0,"Subject282","neutral",422.583333333333,91.5133236517891,605.609980636912,239.556686029755,2,0,"Subject282","positive",425.666666666667,92.202360936794,610.071388540255,241.261944793079,0,0,"Subject282","suicide",507.583333333333,391.337163277804,1290.25765988894,-275.090993222275,2,0
"709","Subject283","negative",500.666666666667,91.0588279351735,682.784322537014,318.54901079632,0,0,"Subject283","neutral",483,95.1930369602435,673.386073920487,292.613926079513,2,0,"Subject283","positive",477.25,62.928703618702,603.107407237404,351.392592762596,0,0,"Subject283","suicide",522.181818181818,88.6843715032009,699.55056118822,344.813075175416,0,0
"713","Subject284","negative",469.818181818182,202.05447949746,873.927140813102,65.7092228232621,2,2,"Subject284","neutral",443,277.146554670913,997.293109341826,-111.293109341826,2,0,"Subject284","positive",489.571428571429,191.743113573311,873.05765571805,106.085201424808,2,0,"Subject284","suicide",480,333.212050007604,1146.42410001521,-186.424100015209,2,0
"717","Subject285","negative",792.416666666667,228.302034245382,1249.02073515743,335.812598175902,0,0,"Subject285","neutral",787.916666666667,312.206581089128,1412.32982884492,163.50350448841,0,0,"Subject285","positive",792.583333333333,295.51413070998,1383.61159475329,201.555071913373,2,0,"Subject285","suicide",742.636363636364,221.880822891704,1186.39800941977,298.874717852956,2,0
"721","Subject286","negative",480.083333333333,82.7531250778176,645.589583488969,314.577083177698,2,0,"Subject286","neutral",456.25,91.7748900014738,639.799780002948,272.700219997052,2,0,"Subject286","positive",485.916666666667,38.31552831614,562.547723298947,409.285610034387,2,0,"Subject286","suicide",461.666666666667,72.0366251452609,605.739916957189,317.593416376145,2,0
"725","Subject287","negative",430.2,49.8456565177369,529.891313035474,330.508686964526,0,0,"Subject287","neutral",402.2,91.0763704983784,584.352740996757,220.047259003243,0,0,"Subject287","positive",435.363636363636,66.4634131036413,568.290462570919,302.436810156354,0,0,"Subject287","suicide",425.5,90.0671247266267,605.634249453253,245.365750546747,2,0
"729","Subject289","negative",481.583333333333,99.6030891203623,680.789511574058,282.377155092609,2,0,"Subject289","neutral",443.583333333333,44.774717892119,533.132769117571,354.033897549095,0,0,"Subject289","positive",494.5,158.970875101179,812.441750202359,176.558249797641,2,0,"Subject289","suicide",510.545454545455,90.9739508884809,692.493356322416,328.597552768493,2,0
"733","Subject29","negative",876.636363636364,219.558115845819,1315.752595328,437.520131944725,2,0,"Subject29","neutral",797.333333333333,181.971490042825,1161.27631341898,433.390353247684,2,0,"Subject29","positive",900,199.917809198637,1299.83561839727,500.164381602726,2,0,"Subject29","suicide",827.916666666667,261.5783059524,1351.07327857147,304.760054761866,0,0
"737","Subject290","negative",654.727272727273,261.50082979349,1177.72893231425,131.725613140292,2,0,"Subject290","neutral",670.583333333333,264.827247492573,1200.23782831848,140.928838348186,2,0,"Subject290","positive",616.2,143.280218636878,902.760437273756,329.639562726244,0,0,"Subject290","suicide",615.727272727273,174.48159455893,964.690461845133,266.764083609413,2,0
"741","Subject291","negative",415.333333333333,72.6616139713916,560.656561276117,270.01010539055,0,0,"Subject291","neutral",361.7,38.9711094071115,439.642218814223,283.757781185777,0,0,"Subject291","positive",380.818181818182,42.8392747744808,466.496731367143,295.13963226922,2,0,"Subject291","suicide",369.363636363636,43.1989257522359,455.761487868108,282.965784859165,2,0
"745","Subject292","negative",493.75,60.2532698012243,614.256539602449,373.243460397551,2,0,"Subject292","neutral",453.833333333333,60.8931113878471,575.619556109027,332.047110557639,2,0,"Subject292","positive",470.25,66.0844321600257,602.418864320051,338.081135679949,2,0,"Subject292","suicide",446.333333333333,44.0401661200779,534.413665573489,358.253001093177,2,0
"749","Subject293","negative",408.090909090909,68.3233970180536,544.737703127016,271.444115054802,0,0,"Subject293","neutral",432.25,77.7679100020501,587.7858200041,276.7141799959,2,0,"Subject293","positive",439.333333333333,55.7546384630456,550.842610259425,327.824056407242,2,0,"Subject293","suicide",384.833333333333,39.7488492222448,464.331031777823,305.335634888844,2,0
"753","Subject294","negative",555,93.7118618077683,742.423723615537,367.576276384463,0,2,"Subject294","neutral",761.416666666667,242.964108400839,1247.34488346834,275.488449864989,0,0,"Subject294","positive",571.090909090909,135.998217457124,843.087344005157,299.094474176661,0,0,"Subject294","suicide",604.166666666667,129.321193214773,862.809053096213,345.52428023712,0,0
"757","Subject295","negative",435.25,54.8501912326737,544.950382465347,325.549617534653,0,0,"Subject295","neutral",462,63.8450505222643,589.690101044529,334.309898955471,2,0,"Subject295","positive",440,43.3750078310982,526.750015662196,353.249984337804,0,0,"Subject295","suicide",442.916666666667,57.1397346455365,557.19613595774,328.637197375594,0,2
"761","Subject296","negative",457.5,49.826656040456,557.153312080912,357.846687919088,0,0,"Subject296","neutral",564.416666666667,127.210512508808,818.837691684283,309.99564164905,0,0,"Subject296","positive",616,166.299363380831,948.598726761661,283.401273238339,2,0,"Subject296","suicide",594.727272727273,174.944938771408,944.617150270088,244.837395184457,2,0
"765","Subject297","negative",512.272727272727,97.2694743963935,706.811676065514,317.73377847994,0,0,"Subject297","neutral",480.363636363636,60.3943748993275,601.152386162291,359.574886564981,2,0,"Subject297","positive",502.5,68.2087588408461,638.917517681692,366.082482318308,2,0,"Subject297","suicide",537.916666666667,317.474670905675,1172.86600847802,-97.0326751446835,2,0
"769","Subject299","negative",461.25,110.098868611649,681.447737223299,241.052262776701,0,0,"Subject299","neutral",479.666666666667,155.385262203804,790.437191074275,168.896142259059,0,0,"Subject299","positive",532.916666666667,161.454507434802,855.82568153627,210.007651797063,2,0,"Subject299","suicide",453.5,124.851564040977,703.203128081955,203.796871918045,2,0
"773","Subject3","negative",422.272727272727,135.929317002548,694.131361277824,150.414093267631,2,0,"Subject3","neutral",505.272727272727,116.798639024271,738.87000532127,271.675449224184,0,0,"Subject3","positive",406.5,79.1932144655797,564.886428931159,248.113571068841,0,0,"Subject3","suicide",428.25,135.528033358737,699.306066717474,157.193933282526,2,0
"777","Subject30","negative",507.666666666667,144.303625151567,796.273916969801,219.059416363532,2,0,"Subject30","neutral",411.181818181818,99.3261277493473,609.834073680513,212.529562683124,2,0,"Subject30","positive",534.454545454545,167.122631698923,868.699808852392,200.209282056699,2,0,"Subject30","suicide",483,112.051858742366,707.103717484731,258.896282515269,0,0
"781","Subject300","negative",481.75,51.1793521545215,584.108704309043,379.391295690957,0,0,"Subject300","neutral",479.583333333333,85.6833993696342,650.950132072602,308.216534594065,2,0,"Subject300","positive",484,71.5784762402048,627.15695248041,340.84304751959,0,0,"Subject300","suicide",446.5,30.8192486436078,508.138497287216,384.861502712784,0,2
"785","Subject301","negative",411.545454545455,55.2662191429356,522.077892831326,301.013016259583,2,0,"Subject301","neutral",402.333333333333,65.6543429913299,533.642019315993,271.024647350674,2,0,"Subject301","positive",439.75,44.4465971700872,528.643194340174,350.856805659826,0,0,"Subject301","suicide",440.75,58.6887516072492,558.127503214498,323.372496785502,0,0
"789","Subject302","negative",492.833333333333,108.462643004567,709.758619342468,275.908047324198,0,0,"Subject302","neutral",528.583333333333,151.609027110688,831.801387554709,225.365279111958,4,0,"Subject302","positive",550.818181818182,161.984607253322,874.787396324826,226.848967311538,2,0,"Subject302","suicide",505,94.5958823225459,694.191764645092,315.808235354908,0,0
"793","Subject303","negative",528.5,253.892308563741,1036.28461712748,20.7153828725171,2,0,"Subject303","neutral",452.5,99.6973681567939,651.894736313588,253.105263686412,0,0,"Subject303","positive",464.2,107.993956945943,680.187913891885,248.212086108115,2,0,"Subject303","suicide",448.166666666667,100.874293992106,649.915254650878,246.418078682455,2,0
"797","Subject304","negative",506.416666666667,82.5068727923378,671.430412251342,341.402921081991,0,0,"Subject304","neutral",527.416666666667,131.324661304215,790.065989275096,264.767344058238,2,0,"Subject304","positive",536.636363636364,94.0266150034358,724.689593643235,348.583133629492,0,0,"Subject304","suicide",544.75,136.822401547471,818.394803094942,271.105196905058,0,0
"801","Subject305","negative",379.090909090909,70.0781258521068,519.247160795123,238.934657386695,2,0,"Subject305","neutral",435.2,168.492885996943,772.185771993887,98.2142280061133,2,0,"Subject305","positive",422.75,136.207083388557,695.164166777115,150.335833222885,2,0,"Subject305","suicide",439.545454545455,200.688037290936,840.921529127328,38.1693799635816,2,0
"805","Subject306","negative",524.416666666667,54.5534573619759,633.523581390619,415.309751942715,2,0,"Subject306","neutral",592.333333333333,75.6540562817623,743.641445896858,441.025220769809,0,0,"Subject306","positive",574.818181818182,113.065356726872,800.948895271927,348.687468364437,2,0,"Subject306","suicide",593.583333333333,175.321051258806,944.225435850945,242.941230815722,2,0
"809","Subject307","negative",1091.2,353.893471928608,1798.98694385722,383.413056142785,0,0,"Subject307","neutral",1173.91666666667,282.619565565761,1739.15579779819,608.677535535144,0,0,"Subject307","positive",1224.36363636364,248.721022806974,1721.80568197758,726.921590749689,0,0,"Subject307","suicide",1152.27272727273,449.350449916128,2050.97362710498,253.571827440471,0,0
"813","Subject308","negative",476.333333333333,114.347550558989,705.028434451312,247.638232215355,0,0,"Subject308","neutral",513.333333333333,241.997963819437,997.329260972208,29.337405694459,2,0,"Subject308","positive",499.333333333333,160.154997388173,819.64332810968,179.023338556987,2,0,"Subject308","suicide",428.545454545455,75.960345088566,580.466144722586,276.624764368323,0,0
"817","Subject309","negative",446.583333333333,69.9334569844585,586.45024730225,306.716419364416,0,0,"Subject309","neutral",432.272727272727,55.6692458639861,543.6112190007,320.934235544755,0,0,"Subject309","positive",434.416666666667,93.5674212471445,621.551509160956,247.281824172378,2,0,"Subject309","suicide",462.545454545455,130.168655166591,722.882764878636,202.208144212273,2,0
"821","Subject31","negative",429.583333333333,74.1683846080142,577.920102549362,281.246564117305,0,2,"Subject31","neutral",410.272727272727,105.299654871312,620.87203701535,199.673417530104,2,0,"Subject31","positive",501.666666666667,142.9523078472,787.571282361066,215.762050972267,2,0,"Subject31","suicide",368.636363636364,57.156881395936,482.950126428236,254.322600844492,0,0
"825","Subject310","negative",967.3,232.267563496567,1431.83512699313,502.764873006867,0,0,"Subject310","neutral",998.666666666667,251.02653015285,1500.71972697237,496.613606360967,2,0,"Subject310","positive",876.1,161.821506605272,1199.74301321054,552.456986789457,2,0,"Subject310","suicide",1002.18181818182,189.366773462968,1380.91536510775,623.448271255883,0,0
"829","Subject311","negative",430.5,42.8231956649258,516.146391329852,344.853608670148,0,0,"Subject311","neutral",451.333333333333,45.4873768124231,542.308086958179,360.358579708487,0,0,"Subject311","positive",504.5,68.8546042159791,642.209208431958,366.790791568042,0,0,"Subject311","suicide",445.166666666667,49.5085997507035,544.183866168074,346.14946716526,0,0
"833","Subject312","negative",490.333333333333,117.091813350136,724.516960033606,256.14970663306,2,0,"Subject312","neutral",500.416666666667,78.1742294169091,656.765125500485,344.068207832848,2,2,"Subject312","positive",452.083333333333,57.5657783807334,567.2148900948,336.951776571867,2,0,"Subject312","suicide",403.25,47.7222489356721,498.694497871344,307.805502128656,0,0
"837","Subject313","negative",545.5,91.0685360641619,727.637072128324,363.362927871676,2,0,"Subject313","neutral",519.25,130.730472812344,780.710945624689,257.789054375311,2,0,"Subject313","positive",529,105.763437736794,740.526875473589,317.473124526411,0,0,"Subject313","suicide",502.416666666667,70.6312633493048,643.679193365276,361.154139968057,0,2
"841","Subject314","negative",439.166666666667,76.2077633079845,591.582193282636,286.751140050698,0,0,"Subject314","neutral",488.333333333333,95.8207868283589,679.974906990051,296.691759676616,2,0,"Subject314","positive",504.818181818182,180.363557813137,865.545297444457,144.091066191907,2,0,"Subject314","suicide",469.666666666667,85.4943001744493,640.655267015565,298.678066317768,0,0
"845","Subject315","negative",480.090909090909,99.2308079517306,678.55252499437,281.629293187448,2,0,"Subject315","neutral",510.454545454545,113.391327153328,737.237199761202,283.671891147889,0,0,"Subject315","positive",486.25,122.953596761224,732.157193522449,240.342806477551,2,0,"Subject315","suicide",433,92.647606268961,618.295212537922,247.704787462078,2,0
"849","Subject317","negative",978.090909090909,122.0214302376,1222.13376956611,734.048048615709,0,0,"Subject317","neutral",1010.27272727273,403.03540927013,1816.34354581299,204.201908732467,0,0,"Subject317","positive",796.454545454545,236.932525511002,1270.31959647655,322.589494432541,0,0,"Subject317","suicide",887.2,291.143589099407,1469.48717819881,304.912821801187,2,0
"853","Subject318","negative",433.818181818182,89.5329874635927,612.884156745367,254.752206890996,0,0,"Subject318","neutral",504.416666666667,167.345754201519,839.108175069706,169.725158263628,2,0,"Subject318","positive",463.181818181818,125.807727964479,714.797274110777,211.56636225286,2,0,"Subject318","suicide",484.5,125.160418802362,734.820837604724,234.179162395276,2,0
"857","Subject319","negative",391.090909090909,30.1565898838034,451.404088858516,330.777729323302,0,0,"Subject319","neutral",393.545454545455,39.8195061947417,473.184466934938,313.906442155971,2,0,"Subject319","positive",438.166666666667,101.793339948992,641.75334656465,234.579986768683,2,0,"Subject319","suicide",414.333333333333,56.4567296151715,527.246792563676,301.41987410299,2,0
"861","Subject32","negative",836.416666666667,293.586061253457,1423.58878917358,249.244544159752,0,0,"Subject32","neutral",796.818181818182,118.966836660929,1034.75185514004,558.884508496323,0,0,"Subject32","positive",778.166666666667,230.06344430569,1238.29355527805,318.039778055288,0,0,"Subject32","suicide",737.583333333333,226.419563731979,1190.42246079729,284.744205869375,0,0
"865","Subject320","negative",577.75,126.319212625241,830.388425250482,325.111574749518,0,0,"Subject320","neutral",573,147.641752077526,868.283504155053,277.716495844947,2,0,"Subject320","positive",533.75,95.0424390332619,723.834878066524,343.665121933476,2,0,"Subject320","suicide",545.583333333333,154.847727915458,855.278789164249,235.887877502417,2,0
"869","Subject321","negative",654.642857142857,195.88913942599,1046.42113599484,262.864578290877,1,0,"Subject321","neutral",619.133333333333,157.976881973583,935.087097280498,303.179569386168,1,0,"Subject321","positive",680.933333333333,164.912733055424,1010.75879944418,351.107867222485,0,0,"Subject321","suicide",757.25,389.687782951709,1536.62556590342,-22.1255659034177,1,0
"873","Subject322","negative",367.555555555556,48.7179423672299,464.991440290015,270.119670821096,2,0,"Subject322","neutral",410.166666666667,73.4702937109347,557.107254088536,263.226079244797,2,0,"Subject322","positive",424.444444444444,88.579789370755,601.604023185954,247.284865702934,2,0,"Subject322","suicide",394.727272727273,78.3898571051746,551.506986937622,237.947558516923,0,0
"877","Subject323","negative",436,93.8225275009508,623.645055001902,248.354944998098,2,0,"Subject323","neutral",486.833333333333,141.860208799295,770.553750931924,203.112915734742,2,0,"Subject323","positive",500.4,146.503960787126,793.407921574252,207.392078425748,2,0,"Subject323","suicide",413.083333333333,64.2393057698875,541.561944873108,284.604721793558,2,0
"881","Subject324","negative",453.083333333333,81.9835172546853,617.050367842704,289.116298823963,0,0,"Subject324","neutral",554.916666666667,215.317544402532,985.55175547173,124.281577861603,0,0,"Subject324","positive",458.25,72.4060110404006,603.062022080801,313.437977919199,0,0,"Subject324","suicide",478.25,140.437282922957,759.124565845914,197.375434154086,2,0
"885","Subject325","negative",515.75,56.9685267799533,629.687053559907,401.812946440093,0,0,"Subject325","neutral",461.25,47.3967986444141,556.043597288828,366.456402711172,0,0,"Subject325","positive",552.083333333333,173.949747032738,899.98282739881,204.183839267857,2,0,"Subject325","suicide",506.181818181818,121.843629828851,749.869077839521,262.494558524116,2,0
"889","Subject326","negative",650.166666666667,163.032049841012,976.230766348691,324.102566984642,2,0,"Subject326","neutral",728.75,175.071227740622,1078.89245548124,378.607544518756,0,0,"Subject326","positive",785.818181818182,289.109245518292,1364.03667285477,207.599690781599,2,0,"Subject326","suicide",674.75,185.490712295322,1045.73142459065,303.768575409355,0,0
"893","Subject327","negative",676.916666666667,235.271705401051,1147.46007746877,206.373255864565,2,0,"Subject327","neutral",718.583333333333,264.1048732189,1246.79307977113,190.373586895534,2,0,"Subject327","positive",655,121.144541767262,897.289083534525,412.710916465475,2,0,"Subject327","suicide",661.583333333333,200.144060435318,1061.87145420397,261.295212462697,2,0
"897","Subject328","negative",521.916666666667,61.3790196889052,644.674706044477,399.158627288856,0,0,"Subject328","neutral",550.090909090909,162.790227005978,875.671363102866,224.510455078952,2,0,"Subject328","positive",513,95.2461342362855,703.492268472571,322.507731527429,2,0,"Subject328","suicide",588.583333333333,132.097104160297,852.777541653926,324.38912501274,2,0
"901","Subject329","negative",850,217.454100247123,1284.90820049425,415.091799505754,0,0,"Subject329","neutral",1021.33333333333,389.722383539724,1800.77810041278,241.888566253885,0,0,"Subject329","positive",1062.90909090909,347.5973188963,1758.10372870169,367.714453116491,0,0,"Subject329","suicide",1089,410.773395692437,1910.54679138487,267.453208615125,0,0
"905","Subject33","negative",587.916666666667,155.18373868941,898.284144045487,277.549189287846,2,0,"Subject33","neutral",528,150.286076407313,828.572152814626,227.427847185374,2,0,"Subject33","positive",499.5,168.709810028937,836.919620057874,162.080379942126,0,0,"Subject33","suicide",551.5,127.041588534587,805.583177069174,297.416822930826,2,0
"909","Subject330","negative",456.727272727273,98.2475890014037,653.22245073008,260.232094724465,2,0,"Subject330","neutral",466.909090909091,109.604878710892,686.118848330876,247.699333487306,2,0,"Subject330","positive",472.333333333333,103.817007347027,679.967348027388,264.699318639278,0,0,"Subject330","suicide",515.083333333333,209.061862420769,933.207058174872,96.9596084917952,2,0
"913","Subject331","negative",426.333333333333,101.592821839318,629.518977011969,223.147689654698,2,0,"Subject331","neutral",407.75,89.8047398768452,587.35947975369,228.14052024631,2,0,"Subject331","positive",433.545454545455,104.59933864524,642.744131835935,224.346777254974,2,0,"Subject331","suicide",437.25,86.9713845993637,611.192769198727,263.307230801273,2,0
"917","Subject332","negative",690.833333333333,187.480240504727,1065.79381434279,315.87285232388,0,0,"Subject332","neutral",555.916666666667,92.0722384948323,740.061143656331,371.772189677002,0,0,"Subject332","positive",569.583333333333,121.827003741288,813.237340815909,325.929325850758,0,0,"Subject332","suicide",545.5,81.655160384334,708.810320768668,382.189679231332,2,0
"921","Subject333","negative",434.75,52.1821642026235,539.114328405247,330.385671594753,2,0,"Subject333","neutral",442.833333333333,50.0396943884828,542.912722110299,342.753944556368,0,0,"Subject333","positive",442.583333333333,39.0995570603919,520.782447454117,364.38421921255,2,0,"Subject333","suicide",439.75,40.4413155077824,520.632631015565,358.867368984435,0,2
"925","Subject34","negative",513,154.187914712789,821.375829425578,204.624170574422,2,0,"Subject34","neutral",450.583333333333,82.1784466964987,614.940226726331,286.226439940336,2,0,"Subject34","positive",449.083333333333,94.7623648771043,638.608063087542,259.558603579125,2,0,"Subject34","suicide",459.416666666667,111.376727202405,682.170121071476,236.663212261858,2,0
"929","Subject35","negative",513.083333333333,75.2901152162444,663.663563765822,362.503102900845,2,0,"Subject35","neutral",675.916666666667,196.167833348334,1068.25233336333,283.580999969999,2,0,"Subject35","positive",563.727272727273,139.709965495932,843.147203719136,284.307341735409,0,0,"Subject35","suicide",561.333333333333,135.325908270646,831.985149874626,290.681516792041,0,0
"933","Subject36","negative",513.166666666667,72.033607293472,657.233881253611,369.099452079723,2,0,"Subject36","neutral",502,82.8555579201593,667.711115840319,336.288884159681,2,0,"Subject36","positive",515.090909090909,61.9161561275439,638.923221345997,391.258596835821,2,0,"Subject36","suicide",548.166666666667,170.129788477904,888.426243622474,207.907089710859,2,0
"937","Subject37","negative",917.181818181818,317.670934318553,1552.52368681892,281.839949544712,0,0,"Subject37","neutral",800.272727272727,263.690327362588,1327.6533819979,272.892072547551,0,0,"Subject37","positive",766.818181818182,182.931065955936,1132.68031373005,400.956049906311,0,0,"Subject37","suicide",919,204.638812247972,1328.27762449594,509.722375504055,0,0
